RNAInterID	Interactor1.Symbol	Category1	Species1	Interactor2.Symbol	Category2	Species2	Raw_ID1	Raw_ID2	score	strong	weak	predict
RC00001036	hsa-miR-98-5p	miRNA	Homo sapiens	10-Hydroxycamptothecin	compound	N/A	miRBase:MIMAT0000096	CID:97226	0.4725	qRT-PCR	Microarray	N/A
RC00001030	hsa-miR-98-5p	miRNA	Homo sapiens	5-Fluorouracil	compound	N/A	miRBase:MIMAT0000096	CID:3385	0.3109	qRT-PCR	Microarray	N/A
RC00001041	hsa-miR-98-5p	miRNA	Homo sapiens	Calcitriol	compound	N/A	miRBase:MIMAT0000096	CID:5280453	0.2913	qRT-PCR	N/A	N/A
RC00001028	hsa-miR-98-5p	miRNA	Homo sapiens	Celecoxib	compound	N/A	miRBase:MIMAT0000096	CID:2662	0.2366	N/A	Microarray	N/A
RC00001029	hsa-miR-98-5p	miRNA	Homo sapiens	Cisplatin	compound	N/A	miRBase:MIMAT0000096	CID:2767	0.6339	qRT-PCR//IHC//qPCR//MTT assay//RT-PCR//Western blot//MTS assay	Microarray//miRNA array	N/A
RC00001040	hsa-miR-98-5p	miRNA	Homo sapiens	Curcumin	compound	N/A	miRBase:MIMAT0000096	CID:969516	0.2534	N/A	Microarray	N/A
RC00001038	hsa-miR-98-5p	miRNA	Homo sapiens	Docetaxel	compound	N/A	miRBase:MIMAT0000096	CID:148124	0.3185	qRT-PCR	Microarray	N/A
RC00001033	hsa-miR-98-5p	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MIMAT0000096	CID:31703	0.4916	qRT-PCR//qPCR//RT-PCR	Microarray	N/A
RC00001031	hsa-miR-98-5p	miRNA	Homo sapiens	Estradiol	compound	N/A	miRBase:MIMAT0000096	CID:5757	0.2476	qRT-PCR	Microarray	N/A
RC00001027	hsa-miR-98-5p	miRNA	Homo sapiens	Formaldehyde	compound	N/A	miRBase:MIMAT0000096	CID:712	0.2237	N/A	Microarray	N/A
RC00001034	hsa-miR-98-5p	miRNA	Homo sapiens	Gemcitabine	compound	N/A	miRBase:MIMAT0000096	CID:60750	0.3109	qRT-PCR	Microarray	N/A
RC00001037	hsa-miR-98-5p	miRNA	Homo sapiens	Ginsenoside Rh2	compound	N/A	miRBase:MIMAT0000096	CID:119307	0.2233	N/A	Microarray	N/A
RC00001043	hsa-miR-98-5p	miRNA	Homo sapiens	Hydroxamic acid HDACi LAQ824	compound	N/A	miRBase:MIMAT0000096	N/A	0.2562	N/A	Microarray	N/A
RC00001044	hsa-miR-98-5p	miRNA	Homo sapiens	LPS	compound	N/A	miRBase:MIMAT0000096	N/A	0.2939	qPCR	N/A	N/A
RC00001039	hsa-miR-98-5p	miRNA	Homo sapiens	Lenalidomide	compound	N/A	miRBase:MIMAT0000096	CID:216326	0.2192	qPCR	N/A	N/A
RC00001045	hsa-miR-98-5p	miRNA	Homo sapiens	Trastuzumab	compound	N/A	miRBase:MIMAT0000096	DrugBank:DB00072	0.3686	TaqMan qRT-PCR	Microarray	N/A
RC00001032	hsa-miR-98-5p	miRNA	Homo sapiens	Trisenox	compound	N/A	miRBase:MIMAT0000096	CID:14888	0.2159	qPCR	N/A	N/A
RC00001051	hsa-miR-99a-5p	miRNA	Homo sapiens	5-Fluorouracil	compound	N/A	miRBase:MIMAT0000097	CID:3385	0.4588	qRT-PCR	Microarray	N/A
RC00001066	hsa-miR-99a-5p	miRNA	Homo sapiens	Asparaginase Escherichia coli	compound	N/A	miRBase:MIMAT0000097	N/A	0.2395	qRT-PCR//MTT assay	TaqMan miRNA array	N/A
RC00001047	hsa-miR-99a-5p	miRNA	Homo sapiens	Bicalutamide	compound	N/A	miRBase:MIMAT0000097	CID:2375	0.3024	N/A	Microarray	N/A
RC00008827	hsa-miR-99a-5p	miRNA	Homo sapiens	Chemotherapy	compound	N/A	miRBase:MIMAT0000097	N/A	0.2412	TLDA	N/A	N/A
RC00001049	hsa-miR-99a-5p	miRNA	Homo sapiens	Cisplatin	compound	N/A	miRBase:MIMAT0000097	CID:2767	0.649	qRT-PCR//TaqMan miRNA assay//qPCR//MTT assay//Northern blot//Luciferase reporter assay	Microarray//miRNA array	N/A
RC00001055	hsa-miR-99a-5p	miRNA	Homo sapiens	Daunorubicin	compound	N/A	miRBase:MIMAT0000097	CID:30323	0.3808	qRT-PCR//RT-PCR//MTT assay	Microarray//TaqMan miRNA array	N/A
RC00001060	hsa-miR-99a-5p	miRNA	Homo sapiens	Docetaxel	compound	N/A	miRBase:MIMAT0000097	CID:148124	0.3125	qPCR	N/A	N/A
RC00001056	hsa-miR-99a-5p	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MIMAT0000097	CID:31703	0.3072	Western blot//qPCR	Microarray	N/A
RC00001062	hsa-miR-99a-5p	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MIMAT0000097	CID:5310940	0.4775	qRT-PCR//Western blot//qPCR	Microarray	N/A
RC00001050	hsa-miR-99a-5p	miRNA	Homo sapiens	Enoxacin	compound	N/A	miRBase:MIMAT0000097	CID:3229	0.2448	Northern blot//qPCR	Microarray	N/A
RC00001046	hsa-miR-99a-5p	miRNA	Homo sapiens	Formaldehyde	compound	N/A	miRBase:MIMAT0000097	CID:712	0.2237	N/A	Microarray	N/A
RC00001059	hsa-miR-99a-5p	miRNA	Homo sapiens	Gefitinib	compound	N/A	miRBase:MIMAT0000097	CID:123631	0.3048	qPCR	Microarray	N/A
RC00001058	hsa-miR-99a-5p	miRNA	Homo sapiens	Gemcitabine	compound	N/A	miRBase:MIMAT0000097	CID:60750	0.3109	qRT-PCR	Microarray	N/A
RC00001068	hsa-miR-99a-5p	miRNA	Homo sapiens	Glucocorticoid	compound	N/A	miRBase:MIMAT0000097	N/A	0.2128	qRT-PCR//RT-PCR	N/A	N/A
RC00001057	hsa-miR-99a-5p	miRNA	Homo sapiens	Goserelin	compound	N/A	miRBase:MIMAT0000097	CID:47725	0.3024	N/A	Microarray	N/A
RC00001065	hsa-miR-99a-5p	miRNA	Homo sapiens	Leucovorin	compound	N/A	miRBase:MIMAT0000097	CID:135403648	0.2244	N/A	Microarray	N/A
RC00001063	hsa-miR-99a-5p	miRNA	Homo sapiens	Oxaliplatine	compound	N/A	miRBase:MIMAT0000097	CID:6857599	0.2244	N/A	Microarray	N/A
RC00001064	hsa-miR-99a-5p	miRNA	Homo sapiens	PLX4720	compound	N/A	miRBase:MIMAT0000097	CID:24180719	0.3638	N/A	smRNA-seq	N/A
RC00001067	hsa-miR-99a-5p	miRNA	Homo sapiens	Dihematoporphyrin ether	compound	N/A	miRBase:MIMAT0000097	CID:138374198	0.4317	qRT-PCR//MTT assay	N/A	N/A
RC00001052	hsa-miR-99a-5p	miRNA	Homo sapiens	Prednisolone	compound	N/A	miRBase:MIMAT0000097	CID:5755	0.2395	qRT-PCR//MTT assay	TaqMan miRNA array	N/A
RC00001061	hsa-miR-99a-5p	miRNA	Homo sapiens	Sirolimus	compound	N/A	miRBase:MIMAT0000097	CID:5284616	0.2429	qRT-PCR	Microarray	N/A
RC00001054	hsa-miR-99a-5p	miRNA	Homo sapiens	Thymidine monophosphate	compound	N/A	miRBase:MIMAT0000097	CID:9700	0.2429	TLDA	N/A	N/A
RC00001048	hsa-miR-99a-5p	miRNA	Homo sapiens	Verapamil	compound	N/A	miRBase:MIMAT0000097	CID:2520	0.3072	Western blot//qPCR	Microarray	N/A
RC00001053	hsa-miR-99a-5p	miRNA	Homo sapiens	Vincristine	compound	N/A	miRBase:MIMAT0000097	CID:5978	0.4392	qRT-PCR//RT-PCR//MTS assay//MTT assay	Microarray//TaqMan miRNA array	N/A
RC00007063	hsa-miR-99b-3p	miRNA	Homo sapiens	6-hydroxydopamine	compound	N/A	miRBase:MIMAT0004678	CID:4624	0.2208	RT-PCR	Microarray	N/A
RC00003966	hsa-miR-99b-5p	miRNA	Homo sapiens	1,2,6-Tri-O-galloyl-beta-D-glucopyranose	compound	N/A	miRBase:MIMAT0000689	N/A	0.1991	N/A	Microarray	N/A
RC00003955	hsa-miR-99b-5p	miRNA	Homo sapiens	10-Hydroxycamptothecin	compound	N/A	miRBase:MIMAT0000689	CID:97226	0.4725	qRT-PCR	Microarray	N/A
RC00003945	hsa-miR-99b-5p	miRNA	Homo sapiens	5-Fluorouracil	compound	N/A	miRBase:MIMAT0000689	CID:3385	0.4103	qPCR	Microarray	N/A
RC00003964	hsa-miR-99b-5p	miRNA	Homo sapiens	Ascorbate	compound	N/A	miRBase:MIMAT0000689	CID:54670067	0.3071	N/A	Microarray	N/A
RC00003953	hsa-miR-99b-5p	miRNA	Homo sapiens	Carboplatin	compound	N/A	miRBase:MIMAT0000689	CID:38904	0.3054	qRT-PCR	Microarray	N/A
RC00003950	hsa-miR-99b-5p	miRNA	Homo sapiens	Catechin	compound	N/A	miRBase:MIMAT0000689	CID:9064	0.2105	qPCR	N/A	N/A
RC00003965	hsa-miR-99b-5p	miRNA	Homo sapiens	Cetuximab	compound	N/A	miRBase:MIMAT0000689	CID:91820602	0.3102	N/A	Microarray	N/A
RC00003944	hsa-miR-99b-5p	miRNA	Homo sapiens	Cisplatin	compound	N/A	miRBase:MIMAT0000689	CID:2767	0.6763	qRT-PCR//qPCR	Microarray	N/A
RC00003957	hsa-miR-99b-5p	miRNA	Homo sapiens	Docetaxel	compound	N/A	miRBase:MIMAT0000689	CID:148124	0.6277	qRT-PCR//qPCR	Microarray	N/A
RC00003951	hsa-miR-99b-5p	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MIMAT0000689	CID:31703	0.5512	qRT-PCR//Western blot	Microarray	N/A
RC00003963	hsa-miR-99b-5p	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MIMAT0000689	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00003954	hsa-miR-99b-5p	miRNA	Homo sapiens	Gemcitabine	compound	N/A	miRBase:MIMAT0000689	CID:60750	0.5852	qRT-PCR//TaqMan qPCR//Luciferase reporter assay	Microarray	N/A
RC00003967	hsa-miR-99b-5p	miRNA	Homo sapiens	Glucocorticoid	compound	N/A	miRBase:MIMAT0000689	N/A	0.2128	qRT-PCR//RT-PCR	N/A	N/A
RC00003946	hsa-miR-99b-5p	miRNA	Homo sapiens	Ifosfamide	compound	N/A	miRBase:MIMAT0000689	CID:3690	0.3335	qRT-PCR	Microarray	N/A
RC00003968	hsa-miR-99b-5p	miRNA	Homo sapiens	Marine fungal metabolite 1386A	compound	N/A	miRBase:MIMAT0000689	N/A	0.2029	N/A	Microarray	N/A
RC00003948	hsa-miR-99b-5p	miRNA	Homo sapiens	Mitomycin C	compound	N/A	miRBase:MIMAT0000689	CID:5746	0.3054	qRT-PCR	Microarray	N/A
RC00003962	hsa-miR-99b-5p	miRNA	Homo sapiens	Morphine	compound	N/A	miRBase:MIMAT0000689	CID:5288826	0.2259	N/A	Microarray	N/A
RC00003952	hsa-miR-99b-5p	miRNA	Homo sapiens	Paclitaxel	compound	N/A	miRBase:MIMAT0000689	CID:36314	0.6455	qRT-PCR	Microarray	N/A
RC00003956	hsa-miR-99b-5p	miRNA	Homo sapiens	Proanthocyanin	compound	N/A	miRBase:MIMAT0000689	CID:108065	0.2105	qPCR	N/A	N/A
RC00003960	hsa-miR-99b-5p	miRNA	Homo sapiens	Quercetin	compound	N/A	miRBase:MIMAT0000689	CID:5280343	0.2105	qPCR	N/A	N/A
RC00003958	hsa-miR-99b-5p	miRNA	Homo sapiens	Sorafenib	compound	N/A	miRBase:MIMAT0000689	CID:216239	0.4109	qRT-PCR//Luciferase reporter assay	Microarray	N/A
RC00003959	hsa-miR-99b-5p	miRNA	Homo sapiens	Tamoxifen	compound	N/A	miRBase:MIMAT0000689	CID:2733526	0.3079	qPCR	Microarray	N/A
RC00003949	hsa-miR-99b-5p	miRNA	Homo sapiens	Vincristine	compound	N/A	miRBase:MIMAT0000689	CID:5978	0.4146	qRT-PCR	Microarray	N/A
RC00003961	hsa-miR-99b-5p	miRNA	Homo sapiens	Vitamin D3	compound	N/A	miRBase:MIMAT0000689	CID:5280795	0.2179	qPCR	N/A	N/A
RC00003947	hsa-miR-99b-5p	miRNA	Homo sapiens	Vorinostat	compound	N/A	miRBase:MIMAT0000689	CID:5311	0.2161	N/A	Microarray	N/A
RC00008774	hsa-mir-102	miRNA	Homo sapiens	Eloxatine	compound	N/A	N/A	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000160	hsa-mir-1207	miRNA	Homo sapiens	Bortezomib	compound	N/A	miRBase:MI0006340	CID:387447	0.2276	qRT-PCR	Microarray	N/A
RC00008775	hsa-mir-123	miRNA	Homo sapiens	Eloxatine	compound	N/A	N/A	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000163	hsa-mir-1255b-1	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MI0006435	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000138	hsa-mir-125b-1	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MI0000446	CID:31703	0.3075	qRT-PCR	N/A	N/A
RC00000139	hsa-mir-125b-1	miRNA	Homo sapiens	Etoposide	compound	N/A	miRBase:MI0000446	CID:36462	0.3075	qRT-PCR	N/A	N/A
RC00008812	hsa-mir-125b-2	miRNA	Homo sapiens	Ascorbate	compound	N/A	miRBase:MI0000470	CID:54670067	0.3071	N/A	Microarray	N/A
RC00000141	hsa-mir-125b-2	miRNA	Homo sapiens	Temozolomide	compound	N/A	miRBase:MI0000470	CID:5394	0.3588	Stem-loop RT-PCR//TaqMan qRT-PCR//MTT assay	N/A	N/A
RC00000146	hsa-mir-128-2	miRNA	Homo sapiens	5-Fluorouracil	compound	N/A	miRBase:MI0000727	CID:3385	0.459	qRT-PCR//Luciferase reporter assay	N/A	N/A
RC00000147	hsa-mir-128-2	miRNA	Homo sapiens	Cholesterol	compound	N/A	miRBase:MI0000727	CID:5997	0.3698	qPCR//Drug efflux assay//Luciferase reporter assay	Microarray	N/A
RC00000145	hsa-mir-128-2	miRNA	Homo sapiens	Cisplatin	compound	N/A	miRBase:MI0000727	CID:2767	0.4831	qRT-PCR//Luciferase reporter assay	N/A	N/A
RC00000148	hsa-mir-128-2	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MI0000727	CID:31703	0.4831	qRT-PCR//Luciferase reporter assay	N/A	N/A
RC00000161	hsa-mir-1285-1	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MI0006346	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000140	hsa-mir-153-2	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MI0000464	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000128	hsa-mir-16-2	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MI0000115	CID:31703	0.2443	qRT-PCR//Luciferase reporter assay	Microarray	N/A
RC00008674	hsa-mir-16b	miRNA	Homo sapiens	Cisplatin	compound	N/A	N/A	CID:2767	0.3193	Northern blot//TaqMan miRNA assay//qPCR//Luciferase reporter assay	Microarray	N/A
RC00000130	hsa-mir-196a-1	miRNA	Homo sapiens	Cytarabine	compound	N/A	miRBase:MI0000238	CID:6253	0.5178	miRNA assay//MTT assay	N/A	N/A
RC00000131	hsa-mir-196a-1	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MI0000238	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000134	hsa-mir-196a-2	miRNA	Homo sapiens	Mechlorethamine	compound	N/A	miRBase:MI0000279	CID:4033	0.2837	qRT-PCR	Microarray	N/A
RC00000132	hsa-mir-199a-1	miRNA	Homo sapiens	Bleomycin a2	compound	N/A	miRBase:MI0000242	CID:5360373	0.2715	qPCR	N/A	N/A
RC00000135	hsa-mir-199a-2	miRNA	Homo sapiens	Bleomycin a2	compound	N/A	miRBase:MI0000281	CID:5360373	0.2715	qPCR	N/A	N/A
RC00000119	hsa-mir-19b-1	miRNA	Homo sapiens	Cisplatin	compound	N/A	miRBase:MI0000074	CID:2767	0.3079	qRT-PCR	N/A	N/A
RC00000137	hsa-mir-1b-1	miRNA	Homo sapiens	Cisplatin	compound	N/A	miRBase:MI0000435	CID:2767	0.4974	TaqMan miRNA assay//ISH	Microarray	N/A
RC00000120	hsa-mir-24-1	miRNA	Homo sapiens	Gefitinib	compound	N/A	miRBase:MI0000080	CID:123631	0.3048	qPCR	Microarray	N/A
RC00000121	hsa-mir-24-2	miRNA	Homo sapiens	Cisplatin	compound	N/A	miRBase:MI0000081	CID:2767	0.3375	qRT-PCR//Luciferase reporter assay	N/A	N/A
RC00000122	hsa-mir-26a-1	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MI0000083	CID:31703	0.2443	qRT-PCR//Luciferase reporter assay	Microarray	N/A
RC00000149	hsa-mir-26a-2	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MI0000750	CID:31703	0.2443	qRT-PCR//Luciferase reporter assay	Microarray	N/A
RC00000126	hsa-mir-29b-1	miRNA	Homo sapiens	Cisplatin	compound	N/A	miRBase:MI0000105	CID:2767	0.288	qRT-PCR	N/A	N/A
RC00000127	hsa-mir-29b-1	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MI0000105	CID:31703	0.288	qRT-PCR	N/A	N/A
RC00000142	hsa-mir-321	miRNA	Homo sapiens	Paclitaxel	compound	N/A	miRBase:MI0000543	CID:36314	0.3193	Northern blot//TaqMan miRNA assay//qPCR//Luciferase reporter assay	Microarray	N/A
RC00000151	hsa-mir-324	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MI0000813	CID:31703	0.4269	qRT-PCR//Western blot	Microarray	N/A
RC00000150	hsa-mir-365a	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MI0000767	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000152	hsa-mir-409	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MI0001735	CID:31703	0.4269	qRT-PCR//Western blot	Microarray	N/A
RC00000155	hsa-mir-450a-2	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MI0003187	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000158	hsa-mir-542	miRNA	Homo sapiens	Doxorubicin	compound	N/A	miRBase:MI0003686	CID:31703	0.3226	qRT-PCR//Western blot	Microarray	N/A
RC00000156	hsa-mir-548a-1	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MI0003593	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000157	hsa-mir-548a-2	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MI0003598	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000162	hsa-mir-548h-2	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MI0006412	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000133	hsa-mir-7-3	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MI0000265	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000159	hsa-mir-770	miRNA	Homo sapiens	Eloxatine	compound	N/A	miRBase:MI0005118	CID:5310940	0.4114	Western blot//qPCR	Microarray	N/A
RC00000123	hsa-mir-91	miRNA	Homo sapiens	Etoposide	compound	N/A	miRBase:MI0000092	CID:36462	0.319	qRT-PCR	Microarray	N/A
RC00000124	hsa-mir-92a-1	miRNA	Homo sapiens	Bortezomib	compound	N/A	miRBase:MI0000093	CID:387447	0.2276	qRT-PCR	Microarray	N/A
RC00000125	hsa-mir-92a-2	miRNA	Homo sapiens	Etoposide	compound	N/A	miRBase:MI0000094	CID:36462	0.319	qRT-PCR	Microarray	N/A
RC00008725	hsa-novel-miR-12	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008726	hsa-novel-miR-13	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008727	hsa-novel-miR-14	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008729	hsa-novel-miR-17	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008730	hsa-novel-miR-19	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008731	hsa-novel-miR-25	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008732	hsa-novel-miR-26	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008735	hsa-novel-miR-41	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008736	hsa-novel-miR-43	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008737	hsa-novel-miR-5	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008738	hsa-novel-miR-50	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008739	hsa-novel-miR-51	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008740	hsa-novel-miR-57	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008741	hsa-novel-miR-58	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008742	hsa-novel-miR-64	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008743	hsa-novel-miR-65	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008744	hsa-novel-miR-71	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008745	hsa-novel-miR-72	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008728	hsa-novel-mir-15	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008733	hsa-novel-mir-27	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008776	hsa-novel-mir-451	miRNA	Homo sapiens	AED therapy	compound	N/A	N/A	N/A	0.2402	qRT-PCR	N/A	N/A
RC00008777	hsa-novel-mir-67	miRNA	Homo sapiens	AED therapy	compound	N/A	N/A	N/A	0.2402	qRT-PCR	N/A	N/A
RC00008746	hsa-novel-mir-8	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00008778	hsa-novel-mir-9	miRNA	Homo sapiens	AED therapy	compound	N/A	N/A	N/A	0.2402	qRT-PCR	N/A	N/A
RC00008734	hsa-novelmiR-35	miRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3054	qRT-PCR	smRNA-seq	N/A
RC00000103	lnc-BCAN-1:1	lncRNA	Homo sapiens	Doxorubicin	compound	N/A	Ensembl:ENSG00000250495	CID:31703	0.3087	qRT-PCR//MTT assay	Microarray	N/A
RC00008693	lnc-BRCA1	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008694	lnc-C19orf44-6	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008747	lnc-COL6A1-1	lncRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3087	MTT assay	Microarray	N/A
RC00008695	lnc-DBN1	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008696	lnc-DNAH1	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008698	lnc-EFCAB8-1	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008678	lnc-GSTM4	lncRNA	Homo sapiens	Cisplatin	compound	N/A	N/A	CID:2767	0.2179	qPCR	Microarray	N/A
RC00008700	lnc-HSPA9-1	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008679	lnc-IGL	lncRNA	Homo sapiens	Cisplatin	compound	N/A	N/A	CID:2767	0.2179	qPCR	Microarray	N/A
RC00008701	lnc-IRF5	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008690	lnc-LEIGC	lncRNA	Homo sapiens	5-Fluorouracil	compound	N/A	N/A	CID:3385	0.3421	qRT-PCR	N/A	N/A
RC00008702	lnc-LIG1	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008680	lnc-M1	lncRNA	Homo sapiens	Cisplatin	compound	N/A	N/A	CID:2767	0.2179	qPCR	Microarray	N/A
RC00008681	lnc-MRPL33-1	lncRNA	Homo sapiens	Cisplatin	compound	N/A	N/A	CID:2767	0.2179	qPCR	Microarray	N/A
RC00008703	lnc-MTHFSD	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008704	lnc-PBX4-1	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008748	lnc-PDGFRB	lncRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3087	MTT assay	Microarray	N/A
RC00008705	lnc-PGS1	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008749	lnc-PHLDA3	lncRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3087	MTT assay	Microarray	N/A
RC00008706	lnc-POLE2	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008707	lnc-RBM38	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008708	lnc-RELA	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00008750	lnc-RP11-597K23.2.1-2	lncRNA	Homo sapiens	Doxorubicin	compound	N/A	N/A	CID:31703	0.3087	MTT assay	Microarray	N/A
RC00008709	lnc-RPLP0	lncRNA	Homo sapiens	Vincristine	compound	N/A	N/A	CID:5978	0.2196	N/A	RNA-seq	N/A
RC00000097	lnc-RPS24-3	lncRNA	Homo sapiens	Doxorubicin	compound	N/A	Ensembl:ENSG00000227136	CID:31703	0.3087	qRT-PCR//MTT assay	Microarray	N/A
