RNAInterID,Interactor1.Symbol,Category1,Species1,Interactor2.Symbol,Category2,Species2,Raw_ID1,Raw_ID2,score,strong,weak,predict
RC00007354,hsa-miR-892b,miRNA,Homo sapiens,10-Hydroxycamptothecin,compound,,MIMAT0004918,97226,0.2191,,Microarray,
RC00007353,hsa-miR-892b,miRNA,Homo sapiens,Atorvastatin,compound,,MIMAT0004918,60823,0.2257,,Microarray,
RC00007352,hsa-miR-892b,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0004918,31703,0.2276,,Microarray,
RC00003017,hsa-miR-9-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000442,3385,0.1999,,Microarray,
RC00003016,hsa-miR-9-3p,miRNA,Homo sapiens,Bicalutamide,compound,,MIMAT0000442,2375,0.3024,,Microarray,
RC00003020,hsa-miR-9-3p,miRNA,Homo sapiens,Diethylstilbestrol,compound,,MIMAT0000442,448537,0.2292,,Microarray,
RC00003019,hsa-miR-9-3p,miRNA,Homo sapiens,Goserelin,compound,,MIMAT0000442,47725,0.3024,,Microarray,
RC00003018,hsa-miR-9-3p,miRNA,Homo sapiens,Vorinostat,compound,,MIMAT0000442,5311,0.2161,,Microarray,
RC00002989,hsa-miR-9-5p,miRNA,Homo sapiens,Bicalutamide,compound,,MIMAT0000441,2375,0.3024,,Microarray,
RC00002995,hsa-miR-9-5p,miRNA,Homo sapiens,Estradiol,compound,,MIMAT0000441,5757,0.2476,,Microarray,
RC00002988,hsa-miR-9-5p,miRNA,Homo sapiens,Formaldehyde,compound,,MIMAT0000441,712,0.2237,,Microarray,
RC00002996,hsa-miR-9-5p,miRNA,Homo sapiens,Glucose,compound,,MIMAT0000441,5793,0.2159,,Microarray,
RC00003003,hsa-miR-9-5p,miRNA,Homo sapiens,Goserelin,compound,,MIMAT0000441,47725,0.3024,,Microarray,
RC00007487,hsa-miR-920,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0004970,31703,0.2276,,Microarray,
RC00007491,hsa-miR-921,miRNA,Homo sapiens,Progesterone,compound,,MIMAT0004971,5994,0.3086,,Microarray,
RC00007493,hsa-miR-922,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0004972,31703,0.2276,,Microarray,
RC00007502,hsa-miR-924,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0004974,31703,0.2276,,Microarray,
RC00006825,hsa-miR-92a-1-5p,miRNA,Homo sapiens,Diethylstilbestrol,compound,,MIMAT0004507,448537,0.2292,,Microarray,
RC00006830,hsa-miR-92a-2-5p,miRNA,Homo sapiens,Diethylstilbestrol,compound,,MIMAT0004508,448537,0.2292,,Microarray,
RC00000966,hsa-miR-92a-3p,miRNA,Homo sapiens,"2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD)",compound,,MIMAT0000092,15625,0.2382,,Microarray,
RC00000960,hsa-miR-92a-3p,miRNA,Homo sapiens,Benzo(a)pyrene,compound,,MIMAT0000092,2336,0.2382,,Microarray,
RC00000974,hsa-miR-92a-3p,miRNA,Homo sapiens,Curcumin,compound,,MIMAT0000092,969516,0.2534,,Microarray,
RC00000972,hsa-miR-92a-3p,miRNA,Homo sapiens,Ginsenoside Rh2,compound,,MIMAT0000092,119307,0.2293,,Microarray,
RC00000965,hsa-miR-92a-3p,miRNA,Homo sapiens,Vorinostat,compound,,MIMAT0000092,5311,0.2161,,Microarray,
RC00005944,hsa-miR-92b-3p,miRNA,Homo sapiens,S-1,compound,,MIMAT0003218,9949648,0.2495,,Microarray,
RC00000988,hsa-miR-93-5p,miRNA,Homo sapiens,Calcium sulfate (CaS),compound,,MIMAT0000093,24497,0.2384,,Microarray,
RC00000997,hsa-miR-93-5p,miRNA,Homo sapiens,Curcumin,compound,,MIMAT0000093,969516,0.2534,,Microarray,
RC00000996,hsa-miR-93-5p,miRNA,Homo sapiens,Decitabine,compound,,MIMAT0000093,451668,0.2384,,Microarray,
RC00000995,hsa-miR-93-5p,miRNA,Homo sapiens,Diethylstilbestrol,compound,,MIMAT0000093,448537,0.2292,,Microarray,
RC00000980,hsa-miR-93-5p,miRNA,Homo sapiens,Formaldehyde,compound,,MIMAT0000093,712,0.2237,,Microarray,
RC00007504,hsa-miR-933,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0004976,31703,0.2276,,Microarray,
RC00007508,hsa-miR-934,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0004977,31703,0.2276,,Microarray,
RC00007513,hsa-miR-935,miRNA,Homo sapiens,Atorvastatin,compound,,MIMAT0004978,60823,0.2257,,Microarray,
RC00007511,hsa-miR-935,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0004978,31703,0.2276,,Microarray,
RC00007517,hsa-miR-936,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0004979,3385,0.1999,,Microarray,
RC00007518,hsa-miR-936,miRNA,Homo sapiens,Vorinostat,compound,,MIMAT0004979,5311,0.2161,,Microarray,
RC00007520,hsa-miR-938,miRNA,Homo sapiens,Emodin,compound,,MIMAT0004981,3220,0.2118,,Microarray,
RC00007525,hsa-miR-939-5p,miRNA,Homo sapiens,Ginsenoside Rh2,compound,,MIMAT0004982,119307,0.2233,,Microarray,
RC00007531,hsa-miR-940,miRNA,Homo sapiens,Androstanolone,compound,,MIMAT0004983,10635,0.3157,,Microarray,
RC00001014,hsa-miR-96-5p,miRNA,Homo sapiens,Vorinostat,compound,,MIMAT0000095,5311,0.2161,,Microarray,
RC00001028,hsa-miR-98-5p,miRNA,Homo sapiens,Celecoxib,compound,,MIMAT0000096,2662,0.2366,,Microarray,
RC00001040,hsa-miR-98-5p,miRNA,Homo sapiens,Curcumin,compound,,MIMAT0000096,969516,0.2534,,Microarray,
RC00001027,hsa-miR-98-5p,miRNA,Homo sapiens,Formaldehyde,compound,,MIMAT0000096,712,0.2237,,Microarray,
RC00001037,hsa-miR-98-5p,miRNA,Homo sapiens,Ginsenoside Rh2,compound,,MIMAT0000096,119307,0.2233,,Microarray,
RC00001047,hsa-miR-99a-5p,miRNA,Homo sapiens,Bicalutamide,compound,,MIMAT0000097,2375,0.3024,,Microarray,
RC00001046,hsa-miR-99a-5p,miRNA,Homo sapiens,Formaldehyde,compound,,MIMAT0000097,712,0.2237,,Microarray,
RC00001057,hsa-miR-99a-5p,miRNA,Homo sapiens,Goserelin,compound,,MIMAT0000097,47725,0.3024,,Microarray,
RC00001065,hsa-miR-99a-5p,miRNA,Homo sapiens,Leucovorin,compound,,MIMAT0000097,135403648,0.2244,,Microarray,
RC00001063,hsa-miR-99a-5p,miRNA,Homo sapiens,Oxaliplatine,compound,,MIMAT0000097,6857599,0.2244,,Microarray,
RC00001064,hsa-miR-99a-5p,miRNA,Homo sapiens,PLX4720,compound,,MIMAT0000097,24180719,0.3638,,smRNA-seq,
RC00003964,hsa-miR-99b-5p,miRNA,Homo sapiens,Ascorbate,compound,,MIMAT0000689,54670067,0.3071,,Microarray,
RC00003965,hsa-miR-99b-5p,miRNA,Homo sapiens,Cetuximab,compound,,MIMAT0000689,91820602,0.3102,,Microarray,
RC00003962,hsa-miR-99b-5p,miRNA,Homo sapiens,Morphine,compound,,MIMAT0000689,5288826,0.2259,,Microarray,
RC00003947,hsa-miR-99b-5p,miRNA,Homo sapiens,Vorinostat,compound,,MIMAT0000689,5311,0.2161,,Microarray,
RC00006983,mmu-let-7a-1-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0004620,6410,0.2206,,Microarray,
RC00003387,mmu-let-7a-5p,miRNA,Mus musculus,Budesonide,compound,,MIMAT0000521,5281004,0.2254,,Microarray,
RC00003385,mmu-let-7a-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000521,8490,0.2288,,Microarray,
RC00003386,mmu-let-7a-5p,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0000521,16741,0.2254,,Microarray,
RC00006985,mmu-let-7b-3p,miRNA,Mus musculus,Anthocyanin,compound,,MIMAT0004621,145858,0.2333,,Microarray,
RC00006988,mmu-let-7b-3p,miRNA,Mus musculus,Caffeic acid,compound,,MIMAT0004621,689043,0.2333,,Microarray,
RC00006987,mmu-let-7b-3p,miRNA,Mus musculus,Ferulic acid,compound,,MIMAT0004621,445858,0.2333,,Microarray,
RC00006989,mmu-let-7b-3p,miRNA,Mus musculus,Quercetin,compound,,MIMAT0004621,5280343,0.2333,,Microarray,
RC00003389,mmu-let-7b-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000522,8490,0.2288,,Microarray,
RC00003391,mmu-let-7c-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000523,8490,0.2288,,Microarray,
RC00003392,mmu-let-7c-5p,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0000523,16741,0.2254,,Microarray,
RC00002363,mmu-let-7d-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000384,210332,0.2046,,Microarray,
RC00002362,mmu-let-7d-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000383,8490,0.2288,,Microarray,
RC00008291,mmu-let-7e-3p,miRNA,Mus musculus,Doxorubicin,compound,,MIMAT0017016,31703,0.2303,,Microarray,
RC00003395,mmu-let-7e-5p,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0000524,16078949,0.2119,,Microarray,
RC00003394,mmu-let-7e-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000524,8490,0.2288,,Microarray,
RC00006993,mmu-let-7f-1-3p,miRNA,Mus musculus,Anthocyanin,compound,,MIMAT0004623,145858,0.2333,,Microarray,
RC00006992,mmu-let-7f-1-3p,miRNA,Mus musculus,Catechin,compound,,MIMAT0004623,9064,0.2333,,Microarray,
RC00006994,mmu-let-7f-1-3p,miRNA,Mus musculus,Quercetin,compound,,MIMAT0004623,5280343,0.2333,,Microarray,
RC00003399,mmu-let-7f-5p,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0000525,16078949,0.2119,,Microarray,
RC00003396,mmu-let-7f-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000525,8490,0.2288,,Microarray,
RC00003397,mmu-let-7f-5p,miRNA,Mus musculus,Hesperidin,compound,,MIMAT0000525,10621,0.2333,,Microarray,
RC00001217,mmu-let-7g-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000121,8490,0.2288,,Microarray,
RC00001220,mmu-let-7i-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000122,8490,0.2288,,Microarray,
RC00003762,mmu-miR-100-5p,miRNA,Mus musculus,Budesonide,compound,,MIMAT0000655,5281004,0.2254,,Microarray,
RC00003761,mmu-miR-100-5p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000655,5757,0.2294,,Microarray,
RC00001268,mmu-miR-101a-3p,miRNA,Mus musculus,ACTH,compound,,MIMAT0000133,16132265,0.3137,,Microarray,
RC00001267,mmu-miR-101a-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000133,8490,0.2288,,Microarray,
RC00003609,mmu-miR-101b-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000616,8490,0.2288,,Microarray,
RC00003608,mmu-miR-101b-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000616,6410,0.2206,,Microarray,
RC00003496,mmu-miR-103-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000546,8490,0.2288,,Microarray,
RC00003495,mmu-miR-103-3p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000546,5757,0.2294,,Microarray,
RC00002366,mmu-miR-106a-5p,miRNA,Mus musculus,Narangin,compound,,MIMAT0000385,442428,0.2333,,Microarray,
RC00002371,mmu-miR-106b-5p,miRNA,Mus musculus,Budesonide,compound,,MIMAT0000386,5281004,0.2254,,Microarray,
RC00002368,mmu-miR-106b-5p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000386,5757,0.2294,,Microarray,
RC00002370,mmu-miR-106b-5p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000386,210332,0.2046,,Microarray,
RC00003734,mmu-miR-107-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000647,8490,0.2288,,Microarray,
RC00003731,mmu-miR-107-3p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000647,5757,0.2294,,Microarray,
RC00003732,mmu-miR-107-3p,miRNA,Mus musculus,Glucose,compound,,MIMAT0000647,5793,0.2636,,Microarray,
RC00003733,mmu-miR-107-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000647,6410,0.2206,,Microarray,
RC00003738,mmu-miR-10a-5p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000648,210332,0.2046,,Microarray,
RC00001389,mmu-miR-10b-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000208,8490,0.2288,,Microarray,
RC00007695,mmu-miR-1192,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0005850,6410,0.2206,,Microarray,
RC00008289,mmu-miR-122-3p,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0017005,16078949,0.2119,,Microarray,
RC00001631,mmu-miR-122-5p,miRNA,Mus musculus,Benzo(a)pyrene,compound,,MIMAT0000246,2336,0.2428,,Microarray,
RC00001635,mmu-miR-122-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000246,8490,0.2288,,Microarray,
RC00001634,mmu-miR-122-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000246,6410,0.2206,,Microarray,
RC00007590,mmu-miR-1224-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0005460,8490,0.2288,,Microarray,
RC00007591,mmu-miR-1224-5p,miRNA,Mus musculus,Hesperidin,compound,,MIMAT0005460,10621,0.2333,,Microarray,
RC00001272,mmu-miR-124-3p,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0000134,16078949,0.2119,,Microarray,
RC00001270,mmu-miR-124-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000134,8490,0.2288,,Microarray,
RC00001269,mmu-miR-124-3p,miRNA,Mus musculus,Glucose,compound,,MIMAT0000134,5793,0.2636,,Microarray,
RC00001271,mmu-miR-124-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000134,210332,0.2046,,Microarray,
RC00006853,mmu-miR-125a-3p,miRNA,Mus musculus,Catechin,compound,,MIMAT0004528,9064,0.2333,,Microarray,
RC00001275,mmu-miR-125a-5p,miRNA,Mus musculus,Budesonide,compound,,MIMAT0000135,5281004,0.2254,,Microarray,
RC00001273,mmu-miR-125a-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000135,8490,0.2288,,Microarray,
RC00001274,mmu-miR-125a-5p,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0000135,16741,0.2254,,Microarray,
RC00001283,mmu-miR-125b-5p,miRNA,Mus musculus,Budesonide,compound,,MIMAT0000136,5281004,0.2254,,Microarray,
RC00001280,mmu-miR-125b-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000136,8490,0.2288,,Microarray,
RC00001281,mmu-miR-125b-5p,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0000136,16741,0.2254,,Microarray,
RC00001279,mmu-miR-125b-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000136,6410,0.2206,,Microarray,
RC00001288,mmu-miR-126a-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000138,8490,0.2288,,Microarray,
RC00001289,mmu-miR-126a-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000138,210332,0.2046,,Microarray,
RC00001287,mmu-miR-126a-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000138,6410,0.2206,,Microarray,
RC00001292,mmu-miR-128-3p,miRNA,Mus musculus,Catechin,compound,,MIMAT0000140,9064,0.2333,,Microarray,
RC00001291,mmu-miR-128-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000140,8490,0.2288,,Microarray,
RC00001293,mmu-miR-128-3p,miRNA,Mus musculus,Hesperidin,compound,,MIMAT0000140,10621,0.2333,,Microarray,
RC00001295,mmu-miR-128-3p,miRNA,Mus musculus,Quercetin,compound,,MIMAT0000140,5280343,0.2333,,Microarray,
RC00001294,mmu-miR-128-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000140,210332,0.2046,,Microarray,
RC00003492,mmu-miR-129-2-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000544,8490,0.2288,,Microarray,
RC00003493,mmu-miR-129-2-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000544,210332,0.2046,,Microarray,
RC00001391,mmu-miR-129-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000209,8490,0.2288,,Microarray,
RC00001310,mmu-miR-133a-3p,miRNA,Mus musculus,Budesonide,compound,,MIMAT0000145,5281004,0.2254,,Microarray,
RC00001305,mmu-miR-133a-3p,miRNA,Mus musculus,Catechin,compound,,MIMAT0000145,9064,0.2333,,Microarray,
RC00001307,mmu-miR-133a-3p,miRNA,Mus musculus,Proanthocyanin,compound,,MIMAT0000145,108065,0.2333,,Microarray,
RC00001308,mmu-miR-133a-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000145,210332,0.2046,,Microarray,
RC00006513,mmu-miR-133a-5p,miRNA,Mus musculus,Reversine,compound,,MIMAT0003473,210332,0.2046,,Microarray,
RC00006512,mmu-miR-133a-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0003473,6410,0.2206,,Microarray,
RC00004503,mmu-miR-133b-3p,miRNA,Mus musculus,Catechin,compound,,MIMAT0000769,9064,0.2333,,Microarray,
RC00004504,mmu-miR-133b-3p,miRNA,Mus musculus,Hesperidin,compound,,MIMAT0000769,10621,0.2333,,Microarray,
RC00004505,mmu-miR-133b-3p,miRNA,Mus musculus,Proanthocyanin,compound,,MIMAT0000769,108065,0.2333,,Microarray,
RC00001312,mmu-miR-134-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000146,8490,0.2288,,Microarray,
RC00001313,mmu-miR-134-5p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000146,210332,0.2046,,Microarray,
RC00006854,mmu-miR-135a-1-3p,miRNA,Mus musculus,Hesperidin,compound,,MIMAT0004531,10621,0.2333,,Microarray,
RC00006855,mmu-miR-135a-1-3p,miRNA,Mus musculus,Narangin,compound,,MIMAT0004531,442428,0.2333,,Microarray,
RC00003605,mmu-miR-135b-5p,miRNA,Mus musculus,Doxorubicin,compound,,MIMAT0000612,31703,0.2303,,Microarray,
RC00003604,mmu-miR-135b-5p,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0000612,16741,0.2254,,Microarray,
RC00003606,mmu-miR-135b-5p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000612,210332,0.2046,,Microarray,
RC00006857,mmu-miR-136-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0004532,6410,0.2206,,Microarray,
RC00001315,mmu-miR-137-3p,miRNA,Mus musculus,Curcumin,compound,,MIMAT0000149,969516,0.2333,,Microarray,
RC00001314,mmu-miR-137-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000149,8490,0.2288,,Microarray,
RC00007025,mmu-miR-139-3p,miRNA,Mus musculus,Catechin,compound,,MIMAT0004662,9064,0.2333,,Microarray,
RC00003765,mmu-miR-139-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000656,8490,0.2288,,Microarray,
RC00003764,mmu-miR-139-5p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000656,5757,0.2294,,Microarray,
RC00001319,mmu-miR-140-3p,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0000152,16078949,0.2119,,Microarray,
RC00001320,mmu-miR-141-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000153,6410,0.2206,,Microarray,
RC00001329,mmu-miR-142a-3p,miRNA,Mus musculus,ACTH,compound,,MIMAT0000155,16132265,0.3137,,Microarray,
RC00001328,mmu-miR-142a-3p,miRNA,Mus musculus,Budesonide,compound,,MIMAT0000155,5281004,0.2254,,Microarray,
RC00001327,mmu-miR-142a-3p,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0000155,16741,0.2254,,Microarray,
RC00001321,mmu-miR-142a-5p,miRNA,Mus musculus,Benzo(a)pyrene,compound,,MIMAT0000154,2336,0.2428,,Microarray,
RC00001324,mmu-miR-142a-5p,miRNA,Mus musculus,Levetiracetam(LEV),compound,,MIMAT0000154,5284583,0.2325,,Microarray,
RC00001323,mmu-miR-142a-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000154,6410,0.2206,,Microarray,
RC00001322,mmu-miR-142a-5p,miRNA,Mus musculus,Valproic acid,compound,,MIMAT0000154,3121,0.2325,,Microarray,
RC00001639,mmu-miR-143-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000247,8490,0.2288,,Microarray,
RC00001332,mmu-miR-144-3p,miRNA,Mus musculus,Catechin,compound,,MIMAT0000156,9064,0.2333,,Microarray,
RC00001335,mmu-miR-144-3p,miRNA,Mus musculus,Quercetin,compound,,MIMAT0000156,5280343,0.2333,,Microarray,
RC00001334,mmu-miR-144-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000156,210332,0.2046,,Microarray,
RC00001331,mmu-miR-144-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000156,6410,0.2206,,Microarray,
RC00006859,mmu-miR-145a-3p,miRNA,Mus musculus,Doxorubicin,compound,,MIMAT0004534,31703,0.2303,,Microarray,
RC00001337,mmu-miR-145a-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000157,8490,0.2288,,Microarray,
RC00001336,mmu-miR-145a-5p,miRNA,Mus musculus,Ethanol,compound,,MIMAT0000157,702,0.2476,,Microarray,
RC00006516,mmu-miR-146b-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0003475,8490,0.2288,,Microarray,
RC00006517,mmu-miR-146b-5p,miRNA,Mus musculus,Proanthocyanin,compound,,MIMAT0003475,108065,0.2333,,Microarray,
RC00006518,mmu-miR-146b-5p,miRNA,Mus musculus,Reversine,compound,,MIMAT0003475,210332,0.2046,,Microarray,
RC00003367,mmu-miR-148a-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000516,8490,0.2288,,Microarray,
RC00003366,mmu-miR-148a-3p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000516,5757,0.2294,,Microarray,
RC00003368,mmu-miR-148a-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000516,210332,0.2046,,Microarray,
RC00003563,mmu-miR-148b-3p,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0000580,16078949,0.2119,,Microarray,
RC00001342,mmu-miR-149-5p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000159,5757,0.2294,,Microarray,
RC00001343,mmu-miR-150-5p,miRNA,Mus musculus,Benzo(a)pyrene,compound,,MIMAT0000160,2336,0.2428,,Microarray,
RC00001346,mmu-miR-151-3p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000161,5757,0.2294,,Microarray,
RC00006861,mmu-miR-151-5p,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0004536,16078949,0.2119,,Microarray,
RC00006860,mmu-miR-151-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0004536,8490,0.2288,,Microarray,
RC00001348,mmu-miR-152-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000162,8490,0.2288,,Microarray,
RC00001347,mmu-miR-152-3p,miRNA,Mus musculus,Ethanol,compound,,MIMAT0000162,702,0.2476,,Microarray,
RC00001350,mmu-miR-153-3p,miRNA,Mus musculus,Budesonide,compound,,MIMAT0000163,5281004,0.2254,,Microarray,
RC00001349,mmu-miR-153-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000163,210332,0.2046,,Microarray,
RC00001351,mmu-miR-154-5p,miRNA,Mus musculus,Ethanol,compound,,MIMAT0000164,702,0.2476,,Microarray,
RC00001358,mmu-miR-155-5p,miRNA,Mus musculus,Curcumin,compound,,MIMAT0000165,969516,0.2333,,Microarray,
RC00003401,mmu-miR-15a-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000526,8490,0.2288,,Microarray,
RC00003402,mmu-miR-15a-5p,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0000526,16741,0.2254,,Microarray,
RC00003403,mmu-miR-15a-5p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000526,210332,0.2046,,Microarray,
RC00003404,mmu-miR-15a-5p,miRNA,Mus musculus,Tamoxifen,compound,,MIMAT0000526,2733526,0.2327,,Microarray,
RC00001236,mmu-miR-15b-5p,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0000124,16078949,0.2119,,Microarray,
RC00001235,mmu-miR-15b-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000124,8490,0.2288,,Microarray,
RC00003407,mmu-miR-16-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000527,8490,0.2288,,Microarray,
RC00003406,mmu-miR-16-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000527,6410,0.2206,,Microarray,
RC00003749,mmu-miR-17-3p,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0000650,16078949,0.2119,,Microarray,
RC00003747,mmu-miR-17-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000650,6410,0.2206,,Microarray,
RC00003743,mmu-miR-17-5p,miRNA,Mus musculus,Proanthocyanin,compound,,MIMAT0000649,108065,0.2333,,Microarray,
RC00003742,mmu-miR-17-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000649,6410,0.2206,,Microarray,
RC00003774,mmu-miR-181a-1-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000660,210332,0.2046,,Microarray,
RC00001396,mmu-miR-181a-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000210,8490,0.2288,,Microarray,
RC00001394,mmu-miR-181a-5p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000210,5757,0.2294,,Microarray,
RC00001397,mmu-miR-181a-5p,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0000210,16741,0.2254,,Microarray,
RC00001395,mmu-miR-181a-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0000210,6410,0.2206,,Microarray,
RC00003804,mmu-miR-181b-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000673,8490,0.2288,,Microarray,
RC00003803,mmu-miR-181b-5p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000673,5757,0.2294,,Microarray,
