Raw_ID1,Raw_ID2,label
hsa_circ_0007031,72301,0
MIMAT0023635,5281614,0
100132103,985,0
101928607,7222,0
MIMAT0009203,387447,0
hsa_circ_0009172,229455,0
MIMAT0004669,54671203,0
MIMAT0000062,4091,1
hsa_circ_0004058,5280445,0
MIMAT0016915,36314,1
MIMAT0005878,5881,0
MIMAT0002831,24288,0
MIMAT0001541,43815,0
MIMAT0003891,5280448,0
MIMAT0004216,444254,0
MIMAT0004553,5310940,1
101929901,9547215,0
hsa_circ_0001440,2375,0
hsa_circ_0022080,3385,1
hsa_circ_0046265,24268,0
23015,11228183,0
MIMAT0000384,6197,0
hsa_circ_0004032,10836,0
hsa_circ_0004934,60780,0
101927843,4091,0
MIMAT0000089,44259,1
MIMAT0003254,124886,0
MIMAT0019936,122634,0
MIMAT0026558,15625,0
MIMAT0003199,4946,1
MIMAT0000070,60750,1
4321,5280896,0
286411,5291,0
MIMAT0019771,3385,1
MIMAT0004876,11953817,0
hsa_circ_0011448,15951529,1
MIMAT0000425,65015,0
MIMAT0015142,5280448,0
hsa_circ_0039930,285033,0
MIMAT0003201,28486,0
MIMAT0003756,5950,0
MIMAT0000242,3103,0
MIMAT0004838,47318,0
105379407,6857599,1
101927136,445858,0
51773,3902,0
MIMAT0004524,31101,0
108570035,23725625,0
101927381,1673,0
102724434,123631,0
MIMAT0003251,31703,1
MIMAT0000070,5310940,1
MIMAT0000534,5206,1
hsa_circ_0061891,5280448,0
MIMAT0000754,36314,1
MIMAT0005987,5281811,0
MIMAT0003335,3101,0
MIMAT0005792,6037,0
100270680,1548943,0
MIMAT0000417,104741,0
MIMAT0004626,16741,0
hsa_circ_0003908,896,0
hsa_circ_0022589,24497,0
hsa_circ_0005671,446556,0
hsa_circ_0048766,162282,0
MIMAT0000449,5978,1
10263,3386,0
MIMAT0000682,784,1
hsa_circ_0004851,74483,0
100996301,114900,0
hsa_circ_0000102,3902,0
MIMAT0000278,3220,1
MIMAT0004616,442793,0
677769,10621,0
hsa_circ_0003643,15951529,1
100130581,9444,0
102467147,156413,0
hsa_circ_0000042,74483,0
MIMAT0003304,636397,0
MIMAT0003165,5743,0
MIMAT0005791,6013,0
MIMAT0003193,24497,0
MIMAT0004937,9064,0
MIMAT0000737,31703,1
MIMAT0004513,45266826,0
MIMAT0001779,45266826,0
MIMAT0018002,6440495,0
hsa_circ_0009043,14888,0
MIMAT0003310,9898279,0
hsa_circ_0083530,11228183,0
8454,7222,0
MIMAT0019019,11635763,0
MIMAT0000644,44631912,0
106481742,24288,0
MIMAT0004556,24360,0
MIMAT0003478,10621,1
MIMAT0000827,1983,0
MIMAT0000663,56649450,0
MIMAT0004486,6857599,0
MIMAT0019919,285033,0
MIMAT0004187,5222465,0
MIMAT0004513,15939,0
MIMAT0003881,4091,0
MIMAT0000885,6440495,1
MIMAT0002864,445434,0
hsa_circ_0000285,5280343,0
MIMAT0009196,6115,0
hsa_circ_0000521,3006531,0
MIMAT0004916,985,0
MIMAT0000067,31703,1
102724246,210332,0
101927171,126941,0
hsa_circ_0029426,44631912,0
100132111,60198,0
896,6857599,1
MIMAT0003241,5793,1
645993,441074,0
MIMAT0000794,135403648,0
MIMAT0004586,4212,0
MIMAT0000445,5978,1
MIMAT0000540,5352624,0
hsa_circ_0063623,3690,0
101928796,23973,0
100505881,5206,0
MIMAT0002873,15951529,0
MIMAT0000756,44631912,1
101927541,11953817,0
hsa_circ_0078605,5359268,0
MIMAT0016846,5280896,0
26058,44631912,0
MIMAT0002835,9949648,0
hsa_circ_0089652,16132265,0
MIMAT0000866,261004,0
9950,9915743,0
hsa_circ_0039930,42611257,0
MIMAT0004486,5281614,0
MIMAT0003490,31101,0
MIMAT0015042,42113,0
hsa_circ_0008926,6037,0
MIMAT0014048,4641,0
MIMAT0005797,47289,0
hsa_circ_0076100,6197,0
MIMAT0000814,2767,0
MIMAT0005913,2578,0
MIMAT0000578,11635763,0
MIMAT0013994,91820602,0
MIMAT0003485,2995,0
MIMAT0001887,5352624,0
104644205,60700,0
hsa_circ_0001880,3019,0
MIMAT0004643,24978538,0
MIMAT0003313,208908,0
100129029,442793,0
MIMAT0000278,11556711,0
MIMAT0005924,5212,0
MIMAT0002824,5283344,0
MIMAT0014025,3019,0
MIMAT0004237,54680783,0
MIMAT0000836,636397,0
hsa_circ_0082140,44631912,0
MIMAT0000374,448013,0
101928103,123631,0
MIMAT0000076,444795,1
MIMAT0015156,24288,0
MIMAT0015035,77999,0
MIMAT0003259,36314,1
MIMAT0003453,24180719,0
100507006,24978538,0
MIMAT0000089,3385,1
hsa_circ_0022392,216326,0
MIMAT0014029,4624,0
MIMAT0004767,2733526,0
101928931,72301,0
hsa_circ_0085278,5280961,0
hsa_circ_0060733,2236,0
MIMAT0003769,8490,0
MIMAT0005881,3496,0
MIMAT0019913,5978,1
hsa_circ_0001572,9064,0
MIMAT0002821,6036,0
100270680,5641,0
MIMAT0004676,2520,1
MIMAT0003731,5311,0
MIMAT0000101,23725625,1
MIMAT0001850,3902,0
MIMAT0000426,60750,1
MIMAT0004828,442972,0
MIMAT0016918,1983,0
MIMAT0000263,60780,1
MIMAT0005278,4946,1
hsa_circ_0000648,4095,0
MIMAT0000545,5746,0
MIMAT0003179,119104,0
MIMAT0000681,60750,1
MIMAT0005972,449171,0
MIMAT0000231,77999,0
MIMAT0004767,148124,0
26220,44631912,0
101929407,5284616,0
MIMAT0019699,5959,0
hsa_circ_0003183,439260,0
MIMAT0011448,23939,0
MIMAT0019839,5394,0
MIMAT0000261,636397,0
100874284,460612,0
MIMAT0003893,1983,0
100033413,6041,0
MIMAT0003458,2353,0
hsa_circ_0004015,17754356,0
MIMAT0003179,126941,0
MIMAT0000542,253602,0
MIMAT0000443,60750,1
MIMAT0019695,445580,0
MIMAT0000164,6623,0
MIMAT0004800,6918837,0
hsa_circ_0006784,5943,0
MIMAT0000764,2733526,1
101929467,5881,0
728463,3488,0
MIMAT0015345,24268,1
MIMAT0000420,3385,1
100507266,44259,0
MIMAT0002881,2767,1
MIMAT0017950,5755,0
MIMAT0003162,3488,0
MIMAT0004953,712,0
hsa_circ_0008539,3006531,0
hsa_circ_0002965,446556,0
MIMAT0000520,4763,0
MIMAT0003338,216239,1
MIMAT0015026,387447,0
MIMAT0003249,5311,0
MIMAT0000165,5793,0
MIMAT0000378,5865,0
MIMAT0000082,439260,0
286150,54671203,0
MIMAT0004747,72301,0
MIMAT0000082,5280795,1
MIMAT0004605,5793,1
MIMAT0016900,5994,0
MIMAT0000584,43815,0
339926,11635763,0
hsa_circ_0028861,265237,0
MIMAT0001748,5757,0
hsa_circ_0007630,15939,0
MIMAT0012825,4943,0
MIMAT0004491,5329102,0
MIMAT0003130,5283344,0
MIMAT0002876,31703,1
MIMAT0000548,3071,0
MIMAT0003249,2767,1
MIMAT0003305,8029,0
MIMAT0004552,3103,0
MIMAT0000794,3779,1
MIMAT0000157,24821094,0
hsa_circ_0005354,2733526,0
MIMAT0000717,5280453,1
MIMAT0004450,104758,0
hsa_circ_0040603,2995,0
MIMAT0004692,49803145,0
hsa_circ_0002755,54454,0
MIMAT0000318,444795,1
MIMAT0003185,64971,0
MIMAT0004631,6089,0
hsa_circ_0036391,15951529,1
MIMAT0000452,31703,1
MIMAT0000692,31703,1
MIMAT0000651,4091,0
MIMAT0000419,5746,1
101927574,5318517,0
MIMAT0000103,91466,0
100302650,54670067,0
MIMAT0017016,49803145,0
MIMAT0015054,5978,0
MIMAT0000813,6115,0
hsa_circ_0072876,15951529,1
MIMAT0015359,5757,0
hsa_circ_0002987,6001,0
MIMAT0002820,2767,1
MIMAT0025580,5280445,0
hsa_circ_0023255,9826528,0
MIMAT0000769,5459308,0
MIMAT0004523,10621,1
MIMAT0001825,5280795,0
100132169,5280445,0
MIMAT0000831,448537,0
MIMAT0001764,2336,0
MIMAT0000051,445434,0
MIMAT0004185,8490,0
MIMAT0000380,638278,0
MIMAT0001866,5281929,0
MIMAT0013802,5381226,0
389023,5284583,0
MIMAT0019771,65064,0
MIMAT0000561,60780,0
MIMAT0035719,9804992,0
100506368,43815,0
100129827,45266826,0
654433,544,0
MIMAT0018080,441074,0
MIMAT0005865,261000,0
hsa_circ_0008806,15951529,1
MIMAT0004557,60700,0
100130392,138374198,0
6290,9931953,0
MIMAT0019864,60953,0
MIMAT0004494,5361,0
MIMAT0004584,119307,0
hsa_circ_0009043,141643,0
hsa_circ_0048695,15951529,1
MIMAT0002874,5394,1
MIMAT0000516,31703,0
MIMAT0004775,2767,0
MIMAT0000460,3385,1
MIMAT0001849,2662,0
hsa_circ_0002961,446556,0
100287616,3028194,0
MIMAT0000736,448537,0
hsa_circ_0000336,6410,0
hsa_circ_0061260,5282350,0
MIMAT0004672,24360,0
MIMAT0004697,439530,0
hsa_circ_0037130,5280445,0
100996259,5310940,0
MIMAT0003253,9915743,0
MIMAT0000588,60750,1
100507540,9700,0
MIMAT0001582,72304,0
hsa_circ_0008771,5865,0
54436,171548,0
hsa_circ_0087063,5311,0
MIMAT0004487,444732,0
MIMAT0003467,119307,0
hsa_circ_0000549,5959,0
MIMAT0000770,89594,0
MIMAT0001799,24180719,0
MIMAT0000456,6013,0
hsa_circ_0017643,3007,0
hsa_circ_0000676,15951529,1
MIMAT0001705,91466,0
hsa_circ_0008001,89594,0
MIMAT0000122,5284616,1
MIMAT0015189,97226,0
hsa_circ_0048956,689043,0
MIMAT0005952,2767,1
hsa_circ_0000557,5280445,0
hsa_circ_0005004,1176,0
MIMAT0000833,5284616,0
MIMAT0000103,439260,0
MIMAT0004852,1130,0
MIMAT0003388,5943,0
MIMAT0000078,5318517,0
MIMAT0015000,5280427,0
MIMAT0000559,17754356,0
hsa_circ_0008334,4946,0
MIMAT0004646,5281811,1
hsa_circ_0003315,11626560,0
hsa_circ_0059665,5280896,0
MIMAT0015363,24288,0
100132111,265237,0
MIMAT0000030,452548,0
727896,5360373,0
MIMAT0000751,47725,0
MIMAT0000433,5994,1
MIMAT0001818,3220,0
hsa_circ_0074595,5280448,0
MIMAT0001634,43815,0
MIMAT0000428,107985,0
hsa_circ_0001573,644241,0
MIMAT0000757,5310940,1
MIMAT0000242,31703,1
MIMAT0000546,1130,0
MIMAT0011446,6036,0
103689912,164676,0
MIMAT0004871,5311,0
MIMAT0000748,9949648,0
MIMAT0004631,261000,0
hsa_circ_0004032,689043,0
101929467,5280896,0
MIMAT0004929,448537,0
MIMAT0019771,969516,0
MIMAT0004693,122724,0
MIMAT0001063,91820602,0
hsa_circ_0079166,97226,0
hsa_circ_0044837,3062316,0
MIMAT0001884,3101,0
MIMAT0001283,23973,0
MIMAT0002890,3101,0
MIMAT0000266,104758,0
MIMAT0001370,5280445,0
MIMAT0003233,442428,0
MIMAT0019879,24180719,1
MIMAT0015139,2733526,0
MIMAT0005588,9898279,0
hsa_circ_0080209,15951529,1
MIMAT0003466,737139,0
MIMAT0007888,72301,0
hsa_circ_0024842,784,0
MIMAT0004577,46843772,0
MIMAT0000796,124886,0
MIMAT0016918,45266826,0
MIMAT0000617,5978,1
hsa_circ_0065264,5459308,0
hsa_circ_0008896,37542,0
MIMAT0001532,2336,0
hsa_circ_0085173,4763,0
hsa_circ_0076251,285033,0
MIMAT0003452,4763,0
101927171,2995,0
hsa_circ_0032825,122724,0
MIMAT0000126,11960529,0
MIMAT0010357,1207,0
MIMAT0005291,4829,0
hsa_circ_0087357,3062316,0
MIMAT0000432,17754356,0
MIMAT0015022,46843772,0
hsa_circ_0008539,5311,0
MIMAT0015142,1673,0
hsa_circ_0003550,5789,0
hsa_circ_0026462,4943,0
645206,2353,0
MIMAT0000873,6253,0
100033439,8490,0
hsa_circ_0009360,47725,0
hsa_circ_0002761,38904,0
MIMAT0000903,5284616,0
MIMAT0004806,7222,0
101927932,449171,0
MIMAT0000575,3229,0
MIMAT0001780,6279,0
hsa_circ_0022382,15951529,1
MIMAT0001729,5329102,0
641518,60700,0
9950,17754356,0
MIMAT0000279,5755,0
MIMAT0026605,6468,0
102723968,448013,0
hsa_circ_0086159,5959,0
102800310,64971,0
hsa_circ_0072025,4033,0
MIMAT0003233,5959,0
hsa_circ_0075402,141643,0
MIMAT0005892,6505803,0
MIMAT0001366,15951529,0
MIMAT0004913,3121,0
MIMAT0000237,3071,0
hsa_circ_0042200,44259,0
MIMAT0005901,122724,0
MIMAT0003401,5281929,0
MIMAT0005914,4891,0
MIMAT0004558,60750,1
hsa_circ_0051041,5281004,0
hsa_circ_0034067,72304,0
hsa_circ_0002955,24288,0
MIMAT0000274,638278,0
hsa_circ_0003505,1832,0
MIMAT0003151,261000,0
MIMAT0004920,5994,0
MIMAT0004630,5743,0
hsa_circ_0006784,29327,0
MIMAT0000777,65015,0
hsa_circ_0003738,54670067,0
MIMAT0004233,5280445,0
MIMAT0031893,5943,0
hsa_circ_0007149,65348,0
MIMAT0005627,2051,0
MIMAT0003208,9576410,0
MIMAT0005797,16741,0
hsa_circ_0001147,119104,0
100216479,5352624,0
MIMAT0000903,2767,0
hsa_circ_0022080,29327,0
MIMAT0001761,162282,0
hsa_circ_0008087,13089,0
MIMAT0003273,5288826,0
10263,442972,0
MIMAT0000228,60953,1
MIMAT0001818,1983,1
hsa_circ_0023115,439260,0
MIMAT0005918,60823,0
MIMAT0002867,2733526,1
MIMAT0023635,54680783,0
MIMAT0006778,5361,0
MIMAT0000616,14888,0
hsa_circ_0001821,5359268,0
MIMAT0005591,3229,0
MIMAT0004669,441074,0
101928979,44631912,0
MIMAT0019953,60198,0
MIMAT0018352,712,0
100133991,23973,0
MIMAT0000068,216345,0
MIMAT0002809,8490,0
MIMAT0019021,5816,0
MIMAT0005580,9064,0
MIMAT0003188,10184653,0
MIMAT0001340,2733526,1
MIMAT0000618,6279,0
hsa_circ_0011462,6106,0
MIMAT0018994,2767,0
MIMAT0019774,5281708,0
MIMAT0000513,145858,0
MIMAT0003324,216345,0
101927541,5757,0
MIMAT0004886,29327,0
hsa_circ_0077216,3062316,0
MIMAT0000632,15939,0
hsa_circ_0003655,638278,0
MIMAT0015007,24759,0
MIMAT0015036,261004,0
MIMAT0000253,31703,1
MIMAT0000095,3488,0
MIMAT0000429,3103,0
MIMAT0000646,702,1
MIMAT0012823,141643,0
MIMAT0018001,104746,0
MIMAT0014988,2907,0
MIMAT0004621,222528,0
hsa_circ_0008382,123865,0
MIMAT0000256,4212,1
MIMAT0003125,164676,1
hsa_circ_0002259,156413,0
hsa_circ_0029426,6057,0
MIMAT0000166,5950,0
MIMAT0001372,24268,1
hsa_circ_0001055,7222,0
100996246,5459308,0
hsa_circ_0001821,28486,0
MIMAT0004814,3062316,0
MIMAT0003763,44259,0
MIMAT0000726,2520,1
101805492,60780,0
hsa_circ_0018652,176870,0
MIMAT0017417,9444,0
MIMAT0018987,3385,1
MIMAT0004532,171548,0
MIMAT0005336,3690,0
MIMAT0000655,216239,0
MIMAT0004616,46843772,0
hsa_circ_0009577,49803145,0
MIMAT0000724,97226,1
101752399,45266826,0
MIMAT0003726,25262965,0
MIMAT0014029,104758,0
MIMAT0018081,5288826,0
hsa_circ_0001531,5284373,0
MIMAT0000729,3007,0
100506922,148124,0
hsa_circ_0086490,15951529,1
MIMAT0000705,108065,0
MIMAT0004743,8029,0
hsa_circ_0087963,5311,0
MIMAT0003301,15951529,0
MIMAT0000196,89594,0
MIMAT0000810,445154,1
hsa_circ_0088128,2353,0
hsa_circ_0046265,15951529,1
23015,162282,0
MIMAT0019835,5381226,0
338758,439260,0
hsa_circ_0005965,896,0
hsa_circ_0000040,123631,0
MIMAT0003236,985,0
MIMAT0000020,5757,0
286333,3019,0
MIMAT0001072,2578,0
MIMAT0003756,5035,0
MIMAT0002819,91820602,1
27242,60606,0
MIMAT0002178,31703,1
hsa_circ_0052154,16132265,0
51100,36314,0
hsa_circ_0007146,9700,0
hsa_circ_0077216,2236,0
MIMAT0002818,448537,0
MIMAT0000081,5291,1
MIMAT0005898,6410,0
101927027,2723601,0
MIMAT0000433,47936,0
MIMAT0000053,3019,0
MIMAT0004538,443586,1
MIMAT0001340,1176,0
MIMAT0002821,45266826,0
hsa_circ_0003251,4891,0
MIMAT0025580,638278,0
101927477,119104,0
MIMAT0001822,451668,0
100506175,9949648,0
hsa_circ_0000040,11953817,0
hsa_circ_0037447,3690,0
MIMAT0005588,444732,0
100132111,124886,0
MIMAT0013802,47936,0
MIMAT0002812,241,0
hsa_circ_0008016,47318,0
100270828,13342,0
MIMAT0004775,46843772,0
MIMAT0004682,3385,1
MIMAT0005280,4946,1
MIMAT0003401,16741,0
574029,42890,0
MIMAT0000164,5959,0
MIMAT0004542,6036,0
MIMAT0003472,123596,0
hsa_circ_0008016,4212,0
MIMAT0000610,261000,0
MIMAT0014025,5361,0
100507098,25183872,0
MIMAT0000099,2767,1
MIMAT0019046,5757,0
643911,60606,0
MIMAT0015319,3657,0
MIMAT0019878,1548943,0
MIMAT0005900,65064,0
101929559,16741,0
MIMAT0005904,25183872,0
MIMAT0002863,108065,0
MIMAT0015170,23973,0
MIMAT0000872,16132265,0
MIMAT0000084,31703,1
MIMAT0000667,644241,0
MIMAT0001729,54680783,0
MIMAT0015347,969516,0
MIMAT0003728,442428,1
MIMAT0003741,444795,0
hsa_circ_0004703,6197,0
MIMAT0003317,72301,0
MIMAT0000513,5284616,1
MIMAT0002835,2520,1
MIMAT0018997,5280360,0
101927249,47318,0
hsa_circ_0002874,29327,0
hsa_circ_0036391,210332,0
MIMAT0006789,42611257,0
hsa_circ_0062610,15951529,1
hsa_circ_0000500,138374198,0
hsa_circ_0037511,108065,0
MIMAT0005876,60750,1
100507056,11635763,1
MIMAT0000064,2733,0
MIMAT0000231,53232,0
MIMAT0019904,636397,0
MIMAT0001798,24268,0
100996246,5997,0
MIMAT0005914,5280453,0
MIMAT0001638,60606,0
MIMAT0003238,24821094,0
hsa_circ_0029426,60823,0
MIMAT0001364,17754356,0
6866,241,0
MIMAT0000772,216239,1
MIMAT0000680,11228183,0
hsa_circ_0059665,9826528,0
100151643,8378,0
988,5743,0
MIMAT0005837,71496458,0
hsa_circ_0071196,261004,0
MIMAT0002817,6037,0
MIMAT0003189,443586,1
MIMAT0004661,2353,0
MIMAT0000269,5288826,1
MIMAT0000070,60700,1
MIMAT0004976,2733526,0
100144596,737139,0
MIMAT0004536,25244711,0
101929559,36462,0
hsa_circ_0045234,44631912,0
hsa_circ_0007006,23725625,0
MIMAT0004856,443586,1
MIMAT0004669,2336,0
MIMAT0002831,49803145,0
hsa_circ_0084021,24978538,0
MIMAT0002889,5288826,0
MIMAT0019713,5310940,0
MIMAT0015329,5212,0
MIMAT0000763,216239,1
hsa_circ_0092315,5361,0
105377105,11226684,0
101928530,15951529,0
MIMAT0001421,11960529,0
hsa_circ_0001772,31703,0
hsa_circ_0004703,3121,0
MIMAT0000774,36462,0
MIMAT0015341,969516,0
hsa_circ_0000915,657237,0
MIMAT0000548,702,1
100130392,114900,0
MIMAT0004674,2236,0
hsa_circ_0031288,253602,0
MIMAT0000874,28486,0
MIMAT0003766,91466,0
MIMAT0000244,969516,1
MIMAT0000511,21633059,0
MIMAT0000069,162282,1
hsa_circ_0074595,91820602,0
MIMAT0000762,23973,0
MIMAT0000568,65348,0
MIMAT0000424,6036,0
hsa_circ_0004703,657237,0
MIMAT0000449,5291,1
hsa_circ_0039216,60700,0
MIMAT0000422,4158,1
MIMAT0000255,4624,0
MIMAT0005339,1176,0
hsa_circ_0041523,8029,0
hsa_circ_0001646,462382,0
MIMAT0018001,689043,0
MIMAT0000836,4033,0
MIMAT0004500,10621,1
101927592,16132265,0
MIMAT0004697,5978,0
MIMAT0000655,77999,0
102724105,1176,0
MIMAT0000826,21109,0
MIMAT0000167,60606,0
hsa_circ_0000835,9826528,0
MIMAT0000449,10184653,1
6374,449171,0
100507489,17754356,0
MIMAT0019807,47289,0
MIMAT0000256,60750,1
MIMAT0003287,5035,0
hsa_circ_0002303,17754356,0
MIMAT0004926,31703,1
26058,216326,0
MIMAT0000721,60750,1
MIMAT0016909,60750,1
MIMAT0001068,36462,0
MIMAT0001818,89594,0
MIMAT0004738,9931953,0
MIMAT0001808,54670067,0
MIMAT0004220,74483,0
MIMAT0000823,91820602,0
101928414,1673,0
MIMAT0015329,24268,1
MIMAT0000264,5538,0
hsa_circ_0030724,6089,0
MIMAT0003320,60750,1
101927666,108065,0
hsa_circ_0004058,3117,0
MIMAT0015019,439530,0
100033421,3488,0
hsa_circ_0002755,71496458,0
MIMAT0000732,3385,1
MIMAT0000419,14888,1
MIMAT0000166,56843276,0
101927482,3006531,0
MIMAT0003215,253602,0
MIMAT0000772,12967,0
MIMAT0001619,11433190,0
MIMAT0000727,445858,1
MIMAT0000275,5352624,0
100073347,3007,0
MIMAT0017134,5950,0
MIMAT0014979,4033,0
MIMAT0015064,3385,1
MIMAT0016847,24268,0
hsa_circ_0037511,5950,0
MIMAT0000819,23973,0
MIMAT0005891,702,0
100873940,3121,0
MIMAT0000380,2375,0
MIMAT0005904,969516,0
MIMAT0001635,2767,1
MIMAT0003495,72301,0
MIMAT0005853,6013,0
MIMAT0004513,1674,0
101927102,5793,0
MIMAT0003258,3385,1
338005,49803145,0
MIMAT0000461,2767,1
101927780,445434,0
641518,119104,0
hsa_circ_0089414,5746,0
hsa_circ_0063329,6013,0
MIMAT0000863,24360,0
MIMAT0000220,5280961,0
MIMAT0003896,241,0
MIMAT0018992,5035,0
MIMAT0018191,3385,1
hsa_circ_0000038,21109,0
hsa_circ_0006174,15951529,1
hsa_circ_0061346,265237,0
MIMAT0000885,107985,0
MIMAT0000439,2767,1
MIMAT0000101,56649450,0
hsa_circ_0006614,145858,0
MIMAT0003150,36462,1
MIMAT0000070,108065,1
MIMAT0002178,285033,0
MIMAT0000102,5793,1
MIMAT0003376,114900,0
MIMAT0004519,6918289,0
100128386,65110,0
MIMAT0000671,443586,0
hsa_circ_0005655,24180719,0
hsa_circ_0006174,4091,0
5728,97226,0
MIMAT0001850,5743,0
hsa_circ_0003461,104741,0
MIMAT0000581,8490,0
MIMAT0003287,5280448,0
MIMAT0004488,216326,1
MIMAT0000075,148124,1
hsa_circ_0008896,544,0
MIMAT0000523,24360,0
MIMAT0004901,31703,1
MIMAT0003741,73581,0
MIMAT0000454,5310940,1
MIMAT0019774,1176,0
MIMAT0005583,156413,0
101928979,2051,0
MIMAT0000731,5460341,0
MIMAT0003274,45266826,0
6101,5281929,0
hsa_circ_0002874,16741,0
MIMAT0003490,6197,0
MIMAT0014011,5212,0
MIMAT0000076,5789,1
MIMAT0001701,23973,0
MIMAT0000414,5743,0
hsa_circ_0005087,229455,0
MIMAT0001631,216326,1
MIMAT0015017,3763,0
MIMAT0019968,25262965,0
MIMAT0001068,1175,0
MIMAT0003253,1673,0
MIMAT0019827,6442177,0
MIMAT0002873,114900,0
MIMAT0000068,5743,1
hsa_circ_0036688,24821094,0
hsa_circ_0089033,9826528,0
MIMAT0000764,261000,0
100874041,5283344,0
MIMAT0025580,4946,0
728192,60953,0
MIMAT0003257,2733,0
MIMAT0019796,265237,0
MIMAT0000226,13089,0
MIMAT0003330,3386,0
hsa_circ_0000525,47936,0
MIMAT0000249,145858,0
hsa_circ_0049462,3902,0
hsa_circ_0000554,7222,0
MIMAT0000756,3779,0
5610,452548,0
6494,24759,0
643911,2578,0
MIMAT0004563,72304,0
hsa_circ_0007990,16078949,0
MIMAT0016895,4095,0
101929655,60700,0
MIMAT0000063,2767,1
hsa_circ_0008394,5318517,0
MIMAT0019748,16132265,0
hsa_circ_0038138,6440495,0
MIMAT0000155,60838,0
101752399,2995,0
MIMAT0000800,3028194,0
100144602,5881,0
25989,446556,0
hsa_circ_0004029,3385,0
MIMAT0002842,2733526,1
MIMAT0015194,3101,0
MIMAT0003290,3062316,0
MIMAT0001625,2520,1
hsa_circ_0051799,89594,0
MIMAT0004704,261000,0
MIMAT0003728,445858,1
MIMAT0000877,5280427,0
MIMAT0001792,6037,0
MIMAT0003741,657237,0
hsa_circ_0000457,3101,0
hsa_circ_0055943,176870,0
MIMAT0003232,8029,0
MIMAT0026473,16078949,0
MIMAT0000098,14888,1
MIMAT0003286,3385,1
115804232,114900,0
hsa_circ_0000315,5280427,0
MIMAT0002170,3101,0
MIMAT0003251,9444,0
hsa_circ_0070520,23973,0
hsa_circ_0071196,210332,0
MIMAT0002843,2733526,1
MIMAT0000654,31703,0
MIMAT0003246,11635763,0
MIMAT0001079,5280896,1
MIMAT0001785,60953,0
MIMAT0005901,443586,0
MIMAT0000892,3496,0
hsa_circ_0059216,15951529,1
MIMAT0000424,60823,0
MIMAT0005595,5865,0
MIMAT0002822,6167,0
MIMAT0000089,122724,0
MIMAT0000868,3821,0
MIMAT0003202,3779,1
MIMAT0015002,65110,0
MIMAT0000732,5978,1
hsa_circ_0003967,15951529,1
MIMAT0000680,1674,0
MIMAT0002825,2767,1
MIMAT0013994,3103,0
MIMAT0000090,15,1
100131176,2767,1
MIMAT0000418,36314,1
6615,6857599,1
hsa_circ_0032683,1983,0
MIMAT0005443,443586,1
MIMAT0004531,3345,0
MIMAT0014332,24268,0
MIMAT0001732,176870,0
MIMAT0004928,6089,0
MIMAT0000757,56649450,0
MIMAT0004587,24821094,0
100144603,3652,0
MIMAT0001532,56843276,0
55545,6442177,0
hsa_circ_0004032,54675776,0
hsa_circ_0002987,148124,0
101928495,6440495,0
MIMAT0004971,387447,0
MIMAT0019963,5978,0
MIMAT0000567,119307,0
MIMAT0005900,54454,0
101927574,446556,0
MIMAT0048134,3121,0
MIMAT0003281,6253,0
MIMAT0003493,444254,0
10821,790,0
MIMAT0015068,451668,0
101927034,24821094,1
hsa_circ_0004771,38904,0
MIMAT0000386,5284616,1
MIMAT0018204,8378,0
MIMAT0000281,123631,1
MIMAT0003209,241,0
MIMAT0000560,445154,0
MIMAT0003242,9547215,0
MIMAT0003892,6037,0
hsa_circ_0008044,2767,0
MIMAT0000448,216239,1
100190938,56843276,0
MIMAT0004491,23725625,0
hsa_circ_0061891,65348,0
MIMAT0003339,3385,1
hsa_circ_0000881,47725,0
MIMAT0000857,8029,1
MIMAT0001700,123631,0
MIMAT0004677,3345,0
MIMAT0003189,442428,1
MIMAT0000608,5206,0
MIMAT0009451,3385,1
MIMAT0000077,6013,1
MIMAT0003275,5743,0
MIMAT0004674,689043,1
MIMAT0004616,3657,0
MIMAT0004945,3019,0
MIMAT0000238,11953817,0
MIMAT0000793,446220,0
hsa_circ_0003643,9826528,0
MIMAT0000266,241,1
100505832,5281929,0
MIMAT0014989,24288,0
645954,5865,0
MIMAT0000746,5281004,0
100885779,5360373,0
MIMAT0000684,261000,0
hsa_circ_0001147,60750,0
MIMAT0015138,4943,0
MIMAT0003381,5280795,0
MIMAT0011161,6115,0
hsa_circ_0001689,2336,0
MIMAT0014817,5950,0
MIMAT0003336,636397,0
100505538,119307,0
MIMAT0000520,25244711,0
MIMAT0005847,3103,0
MIMAT0014023,5283344,0
MIMAT0000075,5329102,1
MIMAT0018184,5281614,0
hsa_circ_0050119,107985,0
101927780,138374198,0
hsa_circ_0086694,5212,0
100270746,2733526,0
MIMAT0000605,10621,1
MIMAT0004676,148124,1
hsa_circ_0000818,2051,0
1973,5281811,0
MIMAT0004877,4212,0
MIMAT0004813,10836,0
100129075,445154,0
105373984,3961,0
100131067,5460341,0
MIMAT0000887,3397,0
MIMAT0000660,10621,1
MIMAT0001367,11556711,0
2310,253602,0
MIMAT0019053,9915743,0
MIMAT0000778,24268,0
MIMAT0015170,9898279,0
hsa_circ_0040203,712,0
hsa_circ_0085923,6505803,0
hsa_circ_0017077,442428,0
101928796,5359268,0
hsa_circ_0000873,5746,0
100996447,9915743,0
MIMAT0001846,44631912,0
MIMAT0000256,123631,1
100303491,445154,0
