Raw_ID1,Raw_ID2,label
MIMAT0004795,443586,0
hsa_circ_0001361,9064,0
MIMAT0000782,444254,1
hsa_circ_0000157,7222,0
hsa_circ_0066290,21109,0
hsa_circ_0009594,141643,0
100130392,12967,0
MIMAT0003340,737139,0
MIMAT0015137,14403,0
MIMAT0000097,2375,1
MIMAT0004893,47725,0
MIMAT0035719,31703,1
5937,442793,0
MIMAT0013994,13089,0
MIMAT0005315,4946,1
MIMAT0003213,5943,1
MIMAT0000380,9064,1
hsa_circ_0008223,11228183,0
100499467,5394,1
105221694,5206,0
MIMAT0000123,10621,1
645682,8490,0
MIMAT0001850,11226684,0
100499484,38904,0
MIMAT0000268,38904,0
MIMAT0000678,15625,0
MIMAT0005950,5310940,1
MIMAT0010251,2244,0
5573,3028194,0
MIMAT0003451,24821094,0
MIMAT0000686,1110,0
hsa_circ_0003620,667639,0
MIMAT0000607,6041,0
MIMAT0000135,56649450,0
23766,11226684,0
MIMAT0000582,1832,0
MIMAT0004987,4158,0
MIMAT0004791,107985,0
MIMAT0000800,5743,1
MIMAT0000754,448537,1
MIMAT0001532,41867,1
MIMAT0001412,31703,1
hsa_circ_0002961,3763,0
hsa_circ_0079048,15951529,1
MIMAT0001882,41867,0
MIMAT0000250,9826528,1
MIMAT0009448,455658,0
MIMAT0014004,24268,1
105374104,5394,1
MIMAT0002870,2995,0
100506759,896,0
hsa_circ_0080212,444732,0
MIMAT0003458,4033,0
MIMAT0004758,5280896,0
MIMAT0000983,544,0
MIMAT0001630,448537,0
5728,2520,0
MIMAT0003948,4763,0
MIMAT0019903,60606,0
MIMAT0000524,72301,0
hsa_circ_0007333,3779,0
MIMAT0000030,5284583,0
MIMAT0004981,689043,0
101927477,10184653,0
MIMAT0000559,6036,0
344887,30323,0
hsa_circ_0008539,93004,0
hsa_circ_0027491,60198,0
100144596,5394,1
MIMAT0000753,702,0
hsa_circ_0002782,5755,0
MIMAT0001835,54680783,1
MIMAT0000665,449171,0
MIMAT0003466,10836,0
MIMAT0014010,17754356,0
MIMAT0005949,5311,0
MIMAT0000460,56842234,0
643977,3006531,0
hsa_circ_0077216,37542,0
hsa_circ_0088485,41867,0
MIMAT0003377,448013,0
MIMAT0000681,148124,1
MIMAT0001037,5206,0
MIMAT0001365,6001,0
MIMAT0000158,6440495,0
MIMAT0003209,25227436,0
54436,5280360,0
MIMAT0013989,3101,0
439949,1175,0
hsa_circ_0045219,3062316,0
100506599,3007,0
MIMAT0003280,5978,1
MIMAT0003729,460612,0
MIMAT0018000,36314,1
MIMAT0005588,24978538,1
158381,41867,0
MIMAT0004445,969516,0
100533789,5394,1
hsa_circ_0001450,15951529,1
hsa_circ_0002314,42890,0
MIMAT0000221,446220,0
100144602,387447,0
MIMAT0004828,31703,1
MIMAT0000569,5641,0
MIMAT0000098,36314,1
MIMAT0006767,5212,0
MIMAT0015001,6057,0
MIMAT0019748,4091,0
MIMAT0000836,148124,0
MIMAT0003326,47725,1
7473,3019,0
MIMAT0000538,8378,0
hsa_circ_0004771,38904,0
hsa_circ_0050580,6001,0
7079,6857599,1
MIMAT0000606,5291,0
MIMAT0017950,31101,0
MIMAT0003741,5284583,0
100507099,21633059,0
hsa_circ_0075494,5361,0
MIMAT0000229,5310940,0
MIMAT0000219,8029,0
hsa_circ_0006884,3397,0
MIMAT0004503,442428,1
100505832,5978,0
MIMAT0000264,3385,1
MIMAT0000069,42890,0
MIMAT0003190,49803145,0
hsa_circ_0049356,36314,0
MIMAT0004882,210332,0
MIMAT0000813,445154,0
hsa_circ_0005415,5318517,0
MIMAT0001657,1548943,0
hsa_circ_0055943,15951529,1
MIMAT0000727,969516,1
MIMAT0015329,5790,0
hsa_circ_0002755,4033,0
MIMAT0009206,5394,0
MIMAT0004524,3345,0
MIMAT0015195,644241,0
MIMAT0004808,5284373,0
MIMAT0000802,4829,1
MIMAT0019021,9949648,0
100129029,104842,0
MIMAT0004702,45266826,0
MIMAT0000251,638278,0
hsa_circ_0087564,15951529,1
MIMAT0000218,11960529,0
MIMAT0000259,77999,0
MIMAT0000228,5288209,0
MIMAT0001768,5035,0
MIMAT0000797,10621,0
MIMAT0005901,64971,0
hsa_circ_0069980,65348,0
51762,54671203,0
100287639,47936,0
MIMAT0004972,445434,0
MIMAT0004595,97226,1
MIMAT0019019,60750,1
101928414,56649450,0
MIMAT0004957,2767,1
MIMAT0017993,3386,0
hsa_circ_0067352,5746,0
hsa_circ_0006117,5288826,0
hsa_circ_0037447,2236,0
MIMAT0009203,2244,0
MIMAT0001627,12967,0
MIMAT0000646,4891,1
MIMAT0003886,31703,1
MIMAT0000061,442793,0
MIMAT0000130,442793,0
MIMAT0004603,54675776,0
MIMAT0000760,3657,0
MIMAT0016907,119307,1
MIMAT0000584,60852,0
MIMAT0018121,25183872,0
MIMAT0000883,123865,0
MIMAT0000130,10635,0
hsa_circ_0056048,5816,0
MIMAT0004694,5793,1
MIMAT0000387,108065,0
MIMAT0003731,108065,1
hsa_circ_0088128,12967,0
MIMAT0000443,47936,0
hsa_circ_0069997,9898279,0
MIMAT0001547,89594,0
MIMAT0004798,6013,0
hsa_circ_0018652,5035,0
389906,21633059,0
MIMAT0009201,15939,0
MIMAT0005892,5310940,1
100874284,5394,1
MIMAT0004592,2244,0
100996246,135403648,0
100874363,5994,0
MIMAT0015097,108065,0
MIMAT0004730,60953,0
MIMAT0000737,644241,0
hsa_circ_0009732,10836,0
MIMAT0003276,5280360,0
100506844,60750,0
MIMAT0000078,4091,1
MIMAT0003233,216239,1
hsa_circ_0063623,2733526,0
MIMAT0001806,5997,0
MIMAT0004983,10635,1
100379249,6197,0
hsa_circ_0037972,5280360,0
MIMAT0004801,138374198,0
hsa_circ_0000458,3690,0
hsa_circ_0008242,446220,0
hsa_circ_0006873,4091,0
MIMAT0000555,2733526,1
MIMAT0002843,4624,0
MIMAT0001537,5746,0
26080,11556711,0
hsa_circ_0022589,3690,0
MIMAT0000252,4033,0
MIMAT0003325,5757,0
100505994,5394,1
27242,442793,0
MIMAT0001882,8378,0
MIMAT0000142,261004,0
643911,6115,0
MIMAT0000417,5280795,1
MIMAT0003497,56842234,0
MIMAT0003121,5280360,0
101928710,5394,1
100507632,104746,0
MIMAT0003223,5311,0
hsa_circ_0081001,9915743,0
MIMAT0019776,60750,1
MIMAT0003452,443586,1
MIMAT0000748,11960529,0
MIMAT0015054,21633059,0
MIMAT0004704,72301,0
hsa_circ_0008242,5359268,0
MIMAT0000545,74483,0
MIMAT0002843,689043,0
100131733,65348,0
MIMAT0000091,448537,1
MIMAT0019745,5291,0
MIMAT0001421,3345,0
MIMAT0004958,261000,0
MIMAT0000447,54670067,1
MIMAT0000440,25183872,0
MIMAT0000091,2520,1
MIMAT0000080,9931953,0
hsa_circ_0085495,31101,0
100507334,7222,0
hsa_circ_0016123,36462,0
hsa_circ_0001204,451668,0
101927489,6279,0
1397,42890,0
MIMAT0018361,4091,0
MIMAT0001791,9547215,0
MIMAT0003188,47318,0
MIMAT0003317,14403,0
hsa_circ_0036750,11635763,0
hsa_circ_0031241,3657,0
MIMAT0019850,97226,0
645166,6013,0
MIMAT0001866,16132265,0
hsa_circ_0033144,9949648,0
hsa_circ_0000763,5280453,0
MIMAT0005572,54670067,1
MIMAT0000670,5743,0
MIMAT0003213,446220,0
650226,261000,0
MIMAT0000428,222757,0
25989,42113,0
MIMAT0018932,6623,0
hsa_circ_0052154,3071,0
100009613,2995,0
MIMAT0019968,24978538,0
9489,3386,0
101927167,89594,0
MIMAT0000686,4641,0
100129827,1110,0
100129029,1983,0
MIMAT0004623,441074,0
MIMAT0019006,44259,0
MIMAT0001532,5743,0
MIMAT0000753,36314,1
MIMAT0004486,3101,0
MIMAT0003216,2578,0
MIMAT0003752,6623,0
MIMAT0000769,12967,0
102724077,1674,0
2310,11228183,0
101928416,1176,0
MIMAT0005871,6115,0
100271075,47289,0
MIMAT0004663,3028194,0
hsa_circ_0000510,16132265,0
MIMAT0015097,89594,1
MIMAT0019861,42890,0
MIMAT0004661,1175,0
100874363,439260,0
MIMAT0000264,148124,1
MIMAT0019699,5280951,0
MIMAT0000269,31401,0
hsa_circ_0040786,216326,0
MIMAT0004623,3220,0
MIMAT0000069,2336,1
MIMAT0001707,42890,0
100270746,439260,0
MIMAT0000416,5755,0
MIMAT0003945,65110,0
MIMAT0000098,712,1
MIMAT0000274,2767,1
MIMAT0000130,42611257,0
MIMAT0005950,2353,0
MIMAT0004739,49803145,0
MIMAT0000565,210332,1
MIMAT0003728,969516,1
101927750,4763,0
MIMAT0013988,4158,0
MIMAT0004925,24978538,1
MIMAT0019928,439260,0
MIMAT0000212,443586,1
101927592,5394,1
MIMAT0000802,6440495,1
MIMAT0000568,3763,0
hsa_circ_0056790,24978538,0
100033426,5352624,0
MIMAT0000257,2995,0
hsa_circ_0006522,77999,0
MIMAT0001796,30323,0
MIMAT0004933,5281811,0
5573,2520,0
MIMAT0000737,6057,0
MIMAT0001832,162282,0
MIMAT0002837,36462,1
MIMAT0004888,15,0
hsa_circ_0040773,2336,0
MIMAT0023634,24288,0
103752588,5394,1
MIMAT0000583,4891,0
MIMAT0000065,60700,0
hsa_circ_0000339,9949648,0
MIMAT0006012,2907,0
MIMAT0000554,5280343,0
MIMAT0003728,5757,0
100289019,222757,0
MIMAT0000271,5281004,0
MIMAT0000078,5288826,1
MIMAT0005908,24268,0
MIMAT0002177,5978,1
MIMAT0017983,2187,0
111216282,89594,0
MIMAT0000885,6918289,0
MIMAT0014024,2353,0
MIMAT0018352,8490,0
10821,5950,0
MIMAT0000251,31101,0
hsa_circ_0086159,445154,0
MIMAT0018356,11626560,0
MIMAT0000061,4891,0
101927249,8029,0
MIMAT0000521,5281004,1
MIMAT0003945,5284616,0
344462,442972,0
hsa_circ_0071185,5755,0
MIMAT0003259,37542,0
hsa_circ_0049462,3028194,0
4976,5280448,0
MIMAT0010251,24497,0
hsa_circ_0017643,93004,0
104355217,5360373,0
MIMAT0000085,5212,0
MIMAT0000593,4641,0
MIMAT0004810,54670067,1
MIMAT0000597,2375,0
MIMAT0004496,60838,1
MIMAT0020976,6089,0
9383,445434,0
MIMAT0000711,73581,0
hsa_circ_0038090,5641,0
hsa_circ_0008518,6279,0
MIMAT0013987,387447,0
hsa_circ_0083026,5943,0
MIMAT0004591,5329102,0
hsa_circ_0076155,1548943,0
hsa_circ_0059880,2187,0
MIMAT0017988,712,0
386597,8029,0
MIMAT0000540,9949648,0
hsa_circ_0013058,1110,0
MIMAT0003335,444732,1
MIMAT0019916,3062316,0
101928517,17754356,0
MIMAT0001784,3961,0
MIMAT0000189,114900,0
10298,71496458,0
MIMAT0000224,8490,1
MIMAT0005293,10184653,0
MIMAT0003216,3062316,0
MIMAT0002844,164676,0
1591,49803145,0
101928307,210332,0
MIMAT0003256,42611257,0
MIMAT0003215,11556711,0
MIMAT0002831,9064,0
MIMAT0000888,24288,0
MIMAT0002820,3385,1
MIMAT0000131,210332,1
MIMAT0001271,261004,0
MIMAT0000255,6857599,1
MIMAT0019697,9898279,0
hsa_circ_0086779,790,0
MIMAT0014999,444732,0
MIMAT0000818,3488,0
MIMAT0003240,4829,0
MIMAT0018987,2578,0
574029,4641,0
MIMAT0013990,5073,0
MIMAT0000804,4095,0
340811,2051,0
MIMAT0004888,712,0
MIMAT0005291,31401,0
hsa_circ_0001355,89594,0
hsa_circ_0000907,15951529,1
MIMAT0000722,2767,1
MIMAT0004586,24288,0
MIMAT0004848,91820602,0
hsa_circ_0000315,47936,0
MIMAT0004949,54675776,0
MIMAT0006770,784,0
hsa_circ_0080975,3007,0
MIMAT0000156,119104,0
MIMAT0000632,442428,0
MIMAT0003325,702,0
MIMAT0004799,5641,0
MIMAT0019000,2244,0
hsa_circ_0004254,6440495,0
MIMAT0004903,5073,0
101928287,11228183,0
MIMAT0000711,6089,0
MIMAT0000894,6410,0
hsa_circ_0015494,5222465,0
MIMAT0001538,8029,1
MIMAT0000580,446220,0
100286844,689043,0
MIMAT0005918,5743,0
MIMAT0014817,47289,0
hsa_circ_0005721,36314,0
hsa_circ_0001222,216239,0
MIMAT0018942,60606,0
285548,5394,1
MIMAT0003735,5790,0
MIMAT0002176,77999,0
MIMAT0000433,241,1
MIMAT0000154,5284583,1
MIMAT0026739,14403,0
MIMAT0000857,441074,0
hsa_circ_0085278,9915743,0
MIMAT0003347,4763,0
hsa_circ_0071210,5073,0
MIMAT0003209,261004,0
MIMAT0012734,44631912,0
MIMAT0000366,2244,0
MIMAT0019037,5793,0
MIMAT0000765,31703,1
MIMAT0004650,3779,1
hsa_circ_0022434,5280951,0
MIMAT0000887,445858,0
MIMAT0004605,451668,0
MIMAT0003511,208908,0
101927489,5394,1
MIMAT0015323,73581,0
MIMAT0003328,104746,0
101928516,6623,0
hsa_circ_0000315,5280427,0
hsa_circ_0080210,54454,0
105375401,6442177,0
MIMAT0000445,5311,1
100505538,10184653,0
hsa_circ_0004032,1130,0
100379249,37542,0
MIMAT0004770,5755,0
MIMAT0001537,5816,0
hsa_circ_0074930,1176,0
11080,107985,0
MIMAT0004926,36462,1
MIMAT0000318,31703,1
MIMAT0000220,3345,1
hsa_circ_0068563,135403648,0
MIMAT0015066,91466,0
MIMAT0000080,126941,1
MIMAT0003766,5212,0
MIMAT0000756,442972,0
MIMAT0004679,3397,0
MIMAT0003475,119104,0
MIMAT0000416,36314,1
MIMAT0003396,23725625,0
MIMAT0001341,5757,1
MIMAT0003881,4624,1
5997,985,0
4321,6057,0
MIMAT0000525,5950,0
MIMAT0005933,25227436,0
MIMAT0004552,2723601,0
339005,3345,0
MIMAT0009391,443586,1
MIMAT0000222,156413,0
MIMAT0017417,444732,1
101928530,11960529,0
hsa_circ_0004058,14888,0
MIMAT0000800,171548,0
hsa_circ_0062163,104746,0
MIMAT0019904,5288209,0
MIMAT0004683,74483,0
728463,25227436,0
101928931,5394,1
MIMAT0003312,3345,0
hsa_circ_0001204,3385,0
hsa_circ_0003183,3902,0
MIMAT0002174,16132265,0
MIMAT0000160,3488,0
100499405,14888,0
hsa_circ_0030998,13089,0
hsa_circ_0063305,5280961,0
MIMAT0000259,3103,0
MIMAT0000661,442428,1
hsa_circ_0038366,5641,0
MIMAT0015064,65348,0
29108,5997,0
MIMAT0000890,24978538,0
MIMAT0003218,24759,0
hsa_circ_0000157,53232,0
hsa_circ_0001372,1110,0
387978,657237,0
MIMAT0000537,448537,0
MIMAT0004838,442428,0
MIMAT0019756,4891,0
100287639,60953,0
MIMAT0004585,5284583,0
100128386,4641,0
100287082,31101,0
MIMAT0000232,969516,1
MIMAT0002843,2520,1
MIMAT0002809,9915743,0
111216282,737139,0
MIMAT0002806,72304,0
MIMAT0002882,5280453,1
MIMAT0000722,41867,0
hsa_circ_0083530,5288826,0
hsa_circ_0008817,60953,0
MIMAT0000685,164676,0
581,1176,0
hsa_circ_0019591,15951529,1
MIMAT0014979,712,0
MIMAT0011161,636397,0
MIMAT0004695,7222,0
MIMAT0000061,91820602,0
MIMAT0002858,164676,0
hsa_circ_0080212,5310940,0
MIMAT0005945,73581,0
MIMAT0001549,5206,0
MIMAT0026608,3117,0
MIMAT0003879,42113,0
hsa_circ_0018440,5359268,0
MIMAT0004662,6440495,0
MIMAT0000987,444732,0
MIMAT0000728,444795,1
MIMAT0026720,442428,0
MIMAT0004604,3902,0
MIMAT0000690,5329102,1
MIMAT0003499,445154,0
728463,54675776,0
MIMAT0004210,446220,0
hsa_circ_0063179,5281614,0
MIMAT0004500,6037,0
hsa_circ_0022434,47318,0
MIMAT0000078,6279,1
MIMAT0000263,5283344,1
MIMAT0004667,2733526,1
MIMAT0001541,4158,0
MIMAT0000185,10621,0
hsa_circ_0009582,216345,0
hsa_circ_0005855,156413,0
MIMAT0000428,119307,1
MIMAT0013985,3690,0
hsa_circ_0001646,11433190,0
hsa_circ_0025054,31703,0
MIMAT0000162,47936,0
hsa_circ_0001490,3006531,0
MIMAT0001777,24821094,0
440925,123631,0
MIMAT0003461,31703,0
MIMAT0015010,44259,0
MIMAT0004838,443586,1
100128386,5394,1
MIMAT0015318,25183872,0
MIMAT0000425,5994,1
MIMAT0001373,644241,0
MIMAT0048651,1175,0
100507006,261004,0
100506844,5978,1
101929655,71496458,0
MIMAT0004814,74483,0
MIMAT0000850,241,0
MIMAT0000815,65348,0
hsa_circ_0009043,8029,0
MIMAT0017993,1176,0
hsa_circ_0003315,5943,0
MIMAT0004234,6076,0
MIMAT0004938,23725625,0
MIMAT0000082,712,1
MIMAT0000440,5280795,1
100506119,47725,0
hsa_circ_0000315,135403648,0
MIMAT0004695,5311,1
MIMAT0003121,5281004,0
MIMAT0000513,47289,0
hsa_circ_0030998,1207,0
MIMAT0005285,14403,0
hsa_circ_0024842,47936,0
hsa_circ_0002259,6440495,0
hsa_circ_0000787,25262965,0
100130717,3386,0
hsa_circ_0062163,15951529,1
MIMAT0000138,216326,0
MIMAT0019075,2578,0
150538,148124,0
MIMAT0017016,5284583,0
MIMAT0003480,216326,0
100874375,5394,1
286333,14888,0
hsa_circ_0008806,31401,0
MIMAT0001707,60838,0
MIMAT0015194,46843772,0
MIMAT0004672,2767,1
hsa_circ_0008910,5994,0
MIMAT0000799,71496458,0
MIMAT0015079,5460341,0
1281,1176,0
MIMAT0001637,176870,0
MIMAT0015318,439260,0
MIMAT0014012,9700,0
MIMAT0000564,11228183,0
hsa_circ_0037447,222528,0
MIMAT0000196,5280951,0
7473,1176,0
MIMAT0006775,45266826,0
hsa_circ_0069821,15951529,1
MIMAT0000650,387447,0
MIMAT0014024,104746,0
hsa_circ_0008242,44259,0
hsa_circ_0002965,15951529,1
105378992,5460341,0
MIMAT0015038,5310940,0
hsa_circ_0029345,6918837,0
MIMAT0000436,10635,0
hsa_circ_0066556,5641,0
MIMAT0001818,5459308,0
MIMAT0000822,64971,0
hsa_circ_0007333,7222,0
hsa_circ_0089863,11960529,0
hsa_circ_0008702,442793,0
MIMAT0004661,441074,0
MIMAT0004553,93004,0
hsa_circ_0071210,1673,0
MIMAT0000243,6857599,1
hsa_circ_0030999,3007,0
MIMAT0003193,4829,0
MIMAT0019757,47936,0
MIMAT0019956,176870,0
MIMAT0019798,6036,0
hsa_circ_0031027,104741,0
MIMAT0000146,5789,0
MIMAT0005589,6001,0
MIMAT0015346,6037,0
100873940,54675776,0
hsa_circ_0006131,2187,0
hsa_circ_0009732,15951529,1
MIMAT0019839,5352624,0
10298,9576410,0
hsa_circ_0080209,10184653,0
MIMAT0003948,60823,1
MIMAT0004584,3902,0
MIMAT0019848,42890,0
100506930,1673,0
MIMAT0003948,5280360,0
MIMAT0004825,8490,1
MIMAT0010313,65110,0
64002,9898279,0
MIMAT0005939,712,0
hsa_circ_0000255,6167,0
MIMAT0019732,5284583,0
MIMAT0001534,9444,0
MIMAT0000691,448537,1
MIMAT0000669,24288,0
MIMAT0003301,5816,0
MIMAT0000573,216326,0
hsa_circ_0018440,4212,0
hsa_circ_0000157,737139,0
56997,6857599,1
MIMAT0019838,4091,0
hsa_circ_0052154,148124,0
100507006,449171,0
MIMAT0004787,439260,0
MIMAT0014979,6857599,0
hsa_circ_0006935,969516,0
MIMAT0002061,5280896,1
MIMAT0001827,544,0
MIMAT0000520,5360373,0
MIMAT0001631,5743,1
hsa_circ_0000516,455658,0
414243,5329102,0
MIMAT0024618,3019,0
MIMAT0001370,54680783,0
MIMAT0019699,6197,0
100128675,5284373,0
MIMAT0000515,11707110,0
MIMAT0006775,712,0
hsa_circ_0005721,2767,1
101929027,54454,0
MIMAT0001545,60750,1
MIMAT0004643,53232,0
MIMAT0000710,636397,0
MIMAT0003273,36314,1
MIMAT0004983,97226,0
MIMAT0004949,5280448,0
MIMAT0018982,16197265,0
MIMAT0000551,5281004,1
102800310,9826528,0
MIMAT0000100,5994,1
hsa_circ_0000554,446220,0
hsa_circ_0000676,60823,0
MIMAT0000528,11556711,0
MIMAT0000083,5311,0
MIMAT0000684,5994,0
MIMAT0003458,16132265,0
hsa_circ_0003426,2733,0
101805492,5288209,0
MIMAT0001787,15,0
MIMAT0003204,11707110,0
MIMAT0001788,3019,0
654433,5281811,0
MIMAT0014003,3028194,0
MIMAT0001079,5959,0
MIMAT0000544,210332,1
hsa_circ_0023404,15951529,1
100996570,93004,0
MIMAT0000646,36314,1
MIMAT0002816,44631912,0
MIMAT0005870,23973,0
MIMAT0000226,2733526,1
hsa_circ_0009792,6106,0
MIMAT0000233,261004,0
hsa_circ_0011298,5460341,0
MIMAT0004977,5310940,0
103752587,6857599,0
MIMAT0001388,5950,0
hsa_circ_0001572,9064,0
MIMAT0004879,6410,1
MIMAT0004800,2733526,1
100129075,2336,0
MIMAT0004498,15625,0
100505938,5280427,0
MIMAT0000546,5757,1
MIMAT0017950,11556711,0
hsa_circ_0006941,162282,0
101928168,25262965,0
MIMAT0005827,210332,0
MIMAT0000555,444795,0
MIMAT0014002,24268,1
hsa_circ_0087861,10621,0
101927780,216326,0
100379571,9576410,0
hsa_circ_0007006,9931953,0
hsa_circ_0004032,3062316,0
MIMAT0000758,216345,0
MIMAT0018097,5994,0
MIMAT0003380,6440495,1
MIMAT0001413,644241,0
MIMAT0004861,644241,0
MIMAT0013985,3229,0
MIMAT0000524,2520,0
MIMAT0018945,5978,1
100996645,3019,0
MIMAT0001862,644241,0
MIMAT0004662,148124,0
MIMAT0001768,23939,0
MIMAT0003322,104741,0
MIMAT0000102,2733526,1
MIMAT0001630,60823,1
MIMAT0000377,5280453,0
hsa_circ_0033024,10635,0
MIMAT0017141,28486,0
MIMAT0015018,36314,1
MIMAT0003485,442428,1
MIMAT0001822,5280445,0
MIMAT0026608,6167,0
MIMAT0000257,2767,1
MIMAT0000375,5281004,1
MIMAT0015319,10836,0
MIMAT0004569,2995,0
hsa_circ_0005721,5816,0
MIMAT0022834,7222,0
MIMAT0002822,6197,0
MIMAT0004655,91466,0
103752589,6037,0
MIMAT0000253,14888,1
100506783,17754356,0
MIMAT0003187,3071,0
MIMAT0000138,210332,1
MIMAT0019733,5291,0
MIMAT0015339,3028194,0
MIMAT0000646,1130,1
MIMAT0004588,42611257,0
MIMAT0004901,91466,0
MIMAT0003734,11626560,0
MIMAT0014996,60750,1
MIMAT0004445,47318,0
MIMAT0000891,15625,0
MIMAT0005923,65348,0
MIMAT0000834,6623,0
100240735,15,0
MIMAT0003294,5978,1
MIMAT0003275,444732,1
MIMAT0000804,3121,1
MIMAT0004810,30323,1
MIMAT0014031,60198,0
MIMAT0000573,3821,0
MIMAT0003278,24180719,0
MIMAT0000861,5746,0
MIMAT0000091,60953,1
MIMAT0017282,141643,0
MIMAT0004920,5360373,0
hsa_circ_0035482,261000,0
6093,9804992,0
MIMAT0015001,229455,0
MIMAT0000102,439530,0
MIMAT0001773,41867,0
MIMAT0015022,387447,0
102723968,11626560,0
MIMAT0003375,12967,1
MIMAT0000429,1175,0
MIMAT0003309,25262965,0
MIMAT0000457,3121,0
MIMAT0000222,5310940,1
MIMAT0003767,89594,0
hsa_circ_0076413,145858,0
7473,10184653,0
MIMAT0000706,702,1
MIMAT0000649,5743,1
hsa_circ_0006873,5284373,0
MIMAT0019697,5329102,0
MIMAT0015358,37542,0
100073347,5394,1
MIMAT0019887,3961,0
hsa_circ_0008615,3652,0
6605,5329102,0
MIMAT0015026,896,0
MIMAT0006584,107985,0
MIMAT0000707,43815,1
hsa_circ_0000872,5394,0
MIMAT0019798,60823,0
652995,36314,1
hsa_circ_0008044,241,0
100505738,5394,1
MIMAT0003379,2733526,1
MIMAT0001830,36314,0
MIMAT0000422,5311,1
MIMAT0014002,4212,0
112935969,5394,1
MIMAT0016879,2767,1
hsa_circ_0017628,5793,0
MIMAT0016895,5280961,0
100996301,3345,0
MIMAT0011161,2907,0
23410,6013,0
286411,6037,0
MIMAT0000458,46843772,0
MIMAT0003496,5284616,1
MIMAT0000769,10621,1
MIMAT0003491,4212,0
MIMAT0000564,16197265,0
MIMAT0000271,14888,1
MIMAT0000127,6036,1
100506668,60780,0
MIMAT0000156,210332,1
MIMAT0001532,2907,1
hsa_circ_0022142,3007,0
MIMAT0004660,455658,0
hsa_circ_0004954,5790,0
hsa_circ_0000963,644241,0
MIMAT0000983,3103,0
MIMAT0014007,3902,0
hsa_circ_0069980,2520,0
MIMAT0015026,3385,1
MIMAT0000318,784,1
MIMAT0003381,30323,0
MIMAT0023622,23973,1
102724515,4212,0
hsa_circ_0000519,3229,0
MIMAT0003756,74483,1
MIMAT0000757,89594,0
MIMAT0000124,5793,0
MIMAT0003459,5329102,0
MIMAT0000130,5381226,0
MIMAT0015072,23973,0
hsa_circ_0006174,3385,1
100132707,3071,0
MIMAT0016907,15625,0
MIMAT0004767,104746,0
MIMAT0000664,387447,0
MIMAT0000163,5281004,1
MIMAT0016846,261000,0
MIMAT0018932,5284616,0
MIMAT0000934,176870,0
MIMAT0002176,657237,1
MIMAT0003493,210332,1
MIMAT0003237,439260,0
MIMAT0000782,6440495,1
MIMAT0019758,216239,0
102725045,3779,0
MIMAT0004560,6076,0
100130691,5281004,0
MIMAT0000593,91820602,0
MIMAT0019689,544,0
MIMAT0001273,5284616,0
MIMAT0015378,2767,0
MIMAT0004591,3007,0
MIMAT0004623,12967,0
hsa_circ_0031027,15951529,1
MIMAT0004628,9804992,0
MIMAT0000076,5280360,1
MIMAT0000097,3062316,0
MIMAT0015055,17754356,0
MIMAT0003121,42611257,0
MIMAT0000270,1673,0
100144603,216326,0
MIMAT0000520,6410,1
MIMAT0000518,104842,0
100506258,1176,0
MIMAT0015139,54454,0
MIMAT0000646,5212,0
hsa_circ_0001372,1130,0
MIMAT0003244,6442177,0
hsa_circ_0032683,667639,0
101929397,5978,0
MIMAT0000367,2187,0
MIMAT0003321,123865,0
MIMAT0000076,53232,1
MIMAT0003287,445154,0
MIMAT0005279,3821,0
hsa_circ_0011462,5538,0
MIMAT0005444,2353,0
MIMAT0015169,3961,0
MIMAT0001705,6253,0
MIMAT0005906,253602,0
101929559,5283344,0
MIMAT0003292,448537,1
hsa_circ_0088681,15951529,1
MIMAT0003258,2520,1
MIMAT0000074,5997,0
hsa_circ_0007146,5459308,0
MIMAT0003171,445639,0
101927480,42113,0
MIMAT0000414,104741,0
MIMAT0001884,3101,0
MIMAT0001708,13342,0
MIMAT0005626,5073,0
MIMAT0000208,38904,0
MIMAT0001736,261000,0
MIMAT0005628,171548,0
MIMAT0026473,5280448,0
MIMAT0000983,91820602,0
MIMAT0000595,5994,0
hsa_circ_0000458,11228183,0
hsa_circ_0079048,460612,0
MIMAT0000418,3488,0
MIMAT0005300,2236,1
MIMAT0001824,1130,0
MIMAT0018987,23725625,0
101928979,3385,0
MIMAT0004950,985,0
100996259,1674,0
MIMAT0000420,36462,0
MIMAT0005589,14888,0
MIMAT0014011,1175,0
105378769,5394,1
hsa_circ_0002113,24821094,0
hsa_circ_0078607,56843276,0
100873940,5284616,0
MIMAT0001289,636397,0
MIMAT0000661,3385,0
MIMAT0003515,5959,0
hsa_circ_0031288,15939,0
hsa_circ_0005046,2733526,0
hsa_circ_0037511,11635763,0
100885779,6001,0
MIMAT0000434,8378,1
MIMAT0001631,24180719,0
MIMAT0000419,3386,1
MIMAT0000129,47725,0
MIMAT0000101,5288826,1
MIMAT0012852,4624,0
MIMAT0018971,4091,0
hsa_circ_0030724,135403648,0
MIMAT0000876,689043,0
MIMAT0003320,2578,0
MIMAT0012822,7222,0
MIMAT0019745,60198,0
hsa_circ_0068462,171548,0
MIMAT0018988,56842234,0
MIMAT0005293,6089,0
MIMAT0000211,3345,0
MIMAT0005458,460612,0
MIMAT0001735,45266826,0
MIMAT0000536,47936,0
MIMAT0000436,5282350,0
101929023,1130,0
101928492,6505803,0
MIMAT0015000,42890,0
