RNAInterID,Interactor1.Symbol,Category1,Species1,Interactor2.Symbol,Category2,Species2,Raw_ID1,Raw_ID2,score,strong,weak,predict
RC00004320,hsa-miR-328-3p,miRNA,Homo sapiens,Imatinib mesylate,compound,,MIMAT0000752,123596,0.2516,qPCR,,
RC00004309,hsa-miR-328-3p,miRNA,Homo sapiens,Mitoxantrone,compound,,MIMAT0000752,4212,0.4871,qRT-PCR//qPCR//Luciferase reporter assay,Microarray,
RC00004311,hsa-miR-328-3p,miRNA,Homo sapiens,"N,N-dimethyltryptamine (DMT)",compound,,MIMAT0000752,6089,0.3068,qPCR,,
RC00004314,hsa-miR-328-3p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000752,36314,0.3271,qPCR//RT-PCR,,
RC00004315,hsa-miR-328-3p,miRNA,Homo sapiens,Paroxetine,compound,,MIMAT0000752,43815,0.226,qPCR,Microarray,
RC00004322,hsa-miR-328-3p,miRNA,Homo sapiens,Tanshinone IIA,compound,,MIMAT0000752,164676,0.2184,qPCR,,
RC00004312,hsa-miR-328-3p,miRNA,Homo sapiens,Vinblastine,compound,,MIMAT0000752,13342,0.2184,qPCR,,
RC00005077,hsa-miR-329-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0001629,31703,0.314,qRT-PCR,Microarray,
RC00005078,hsa-miR-329-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0001629,60750,0.2612,Northern blot,,
RC00004297,hsa-miR-330-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000751,3385,0.3109,qRT-PCR,Microarray,
RC00004302,hsa-miR-330-3p,miRNA,Homo sapiens,Docosahexaenoic acid,compound,,MIMAT0000751,445580,0.2267,qPCR,,
RC00004298,hsa-miR-330-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000751,31703,0.3072,Western blot//qPCR,Microarray,
RC00004300,hsa-miR-330-3p,miRNA,Homo sapiens,Etoposide,compound,,MIMAT0000751,36462,0.3057,qRT-PCR,Microarray,
RC00004295,hsa-miR-330-3p,miRNA,Homo sapiens,Formaldehyde,compound,,MIMAT0000751,712,0.2237,qPCR,,
RC00004301,hsa-miR-330-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000751,60750,0.6384,qRT-PCR,Microarray,
RC00004303,hsa-miR-330-3p,miRNA,Homo sapiens,Tamoxifen,compound,,MIMAT0000751,2733526,0.3131,qRT-PCR,Microarray,
RC00004296,hsa-miR-330-3p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000751,2520,0.3072,Western blot//qPCR,Microarray,
RC00007082,hsa-miR-330-5p,miRNA,Homo sapiens,Glucose,compound,,MIMAT0004693,5793,0.2159,qPCR,,
RC00004426,hsa-miR-331-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000760,3385,0.4494,qPCR,Microarray,
RC00004425,hsa-miR-331-3p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000760,2767,0.6273,qRT-PCR//MTS assay//qPCR,Microarray,
RC00004427,hsa-miR-331-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000760,31703,0.545,qRT-PCR//Western blot//qPCR,Microarray,
RC00004430,hsa-miR-331-3p,miRNA,Homo sapiens,Tamoxifen,compound,,MIMAT0000760,2733526,0.3079,qPCR,Microarray,
RC00004424,hsa-miR-331-3p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000760,2520,0.3072,Western blot//qPCR,Microarray,
RC00004431,hsa-miR-331-3p,miRNA,Homo sapiens,Vitamin D3,compound,,MIMAT0000760,5280795,0.2179,qPCR,,
RC00007110,hsa-miR-335-3p,miRNA,Homo sapiens,Narangin,compound,,MIMAT0004703,442428,0.2105,qPCR,,
RC00007109,hsa-miR-335-3p,miRNA,Homo sapiens,Proanthocyanin,compound,,MIMAT0004703,108065,0.2105,qPCR,,
RC00004478,hsa-miR-335-5p,miRNA,Homo sapiens,"2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD)",compound,,MIMAT0000765,15625,0.2909,qRT-PCR,,
RC00004482,hsa-miR-335-5p,miRNA,Homo sapiens,"6-methyl-1,3,-trichlorodibenzofuran (MCDF)",compound,,MIMAT0000765,114900,0.2909,qPCR,,
RC00004484,hsa-miR-335-5p,miRNA,Homo sapiens,Anthocyanin,compound,,MIMAT0000765,145858,0.2105,qPCR,,
RC00004483,hsa-miR-335-5p,miRNA,Homo sapiens,Celastrol,compound,,MIMAT0000765,122724,0.4242,qRT-PCR//qPCR,,
RC00004471,hsa-miR-335-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000765,2767,0.5566,qRT-PCR//RT-PCR//MTT assay,Microarray,
RC00004487,hsa-miR-335-5p,miRNA,Homo sapiens,Curcumin,compound,,MIMAT0000765,969516,0.2105,qPCR,,
RC00004479,hsa-miR-335-5p,miRNA,Homo sapiens,Daunorubicin,compound,,MIMAT0000765,30323,0.2395,qRT-PCR//MTT assay,TaqMan miRNA array,
RC00004480,hsa-miR-335-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000765,31703,0.3054,qRT-PCR,smRNA-seq,
RC00004488,hsa-miR-335-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000765,5310940,0.4114,Western blot//qPCR,Microarray,
RC00004470,hsa-miR-335-5p,miRNA,Homo sapiens,Ethanol,compound,,MIMAT0000765,702,0.3647,ELISA//Northern blot//qPCR//qRT-PCR,Microarray,
RC00004473,hsa-miR-335-5p,miRNA,Homo sapiens,Imatinib,compound,,MIMAT0000765,5291,0.2221,qRT-PCR,Microarray,
RC00004493,hsa-miR-335-5p,miRNA,Homo sapiens,Neomycin,compound,,MIMAT0000765,8378,0.2479,qPCR,,
RC00004481,hsa-miR-335-5p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000765,36314,0.5078,TaqMan miRNA assay//qRT-PCR//qPCR//Northern blot//Luciferase reporter assay,Microarray,
RC00004474,hsa-miR-335-5p,miRNA,Homo sapiens,Prednisolone,compound,,MIMAT0000765,5755,0.4302,qRT-PCR//qPCR//MTT assay,TaqMan miRNA array,
RC00004477,hsa-miR-335-5p,miRNA,Homo sapiens,Trisenox,compound,,MIMAT0000765,14888,0.2159,qPCR,,
RC00004475,hsa-miR-335-5p,miRNA,Homo sapiens,Vincristine,compound,,MIMAT0000765,5978,0.2395,qRT-PCR//MTT assay,TaqMan miRNA array,
RC00004346,hsa-miR-337-3p,miRNA,Homo sapiens,Docetaxel,compound,,MIMAT0000754,148124,0.2613,qRT-PCR,,
RC00004345,hsa-miR-337-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000754,60750,0.2612,Northern blot,,
RC00004344,hsa-miR-337-3p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000754,36314,0.4521,qRT-PCR,,
RC00004452,hsa-miR-338-3p,miRNA,Homo sapiens,10-Hydroxycamptothecin,compound,,MIMAT0000763,97226,0.4725,qRT-PCR,Microarray,
RC00004447,hsa-miR-338-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000763,3385,0.3109,qRT-PCR,Microarray,
RC00004448,hsa-miR-338-3p,miRNA,Homo sapiens,6-hydroxydopamine,compound,,MIMAT0000763,4624,0.2208,RT-PCR,Microarray,
RC00004446,hsa-miR-338-3p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000763,2767,0.3173,RT-PCR//MTT assay,,
RC00004449,hsa-miR-338-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000763,31703,0.4891,qRT-PCR//qPCR//MTT assay,NGS//Microarray//smRNA-seq,
RC00004456,hsa-miR-338-3p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000763,5310940,0.3106,qRT-PCR//Luciferase reporter assay,Microarray,
RC00004451,hsa-miR-338-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000763,60750,0.3109,qRT-PCR,Microarray,
RC00004454,hsa-miR-338-3p,miRNA,Homo sapiens,Norepinephrine,compound,,MIMAT0000763,439260,0.3392,qRT-PCR//MTS assay,,
RC00004450,hsa-miR-338-3p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000763,36314,0.4091,qRT-PCR,,
RC00004453,hsa-miR-338-3p,miRNA,Homo sapiens,Sorafenib,compound,,MIMAT0000763,216239,0.3825,qPCR,,
RC00004455,hsa-miR-338-3p,miRNA,Homo sapiens,Vitamin D3,compound,,MIMAT0000763,5280795,0.2179,qPCR,,
RC00007105,hsa-miR-338-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0004701,5310940,0.4104,qPCR,Microarray,
RC00007104,hsa-miR-338-5p,miRNA,Homo sapiens,Vincristine,compound,,MIMAT0004701,5978,0.4104,qPCR,Microarray,
RC00004459,hsa-miR-339-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000764,3385,0.3813,qRT-PCR,Microarray,
RC00004458,hsa-miR-339-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000764,2767,0.4747,qPCR,Microarray,
RC00004460,hsa-miR-339-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000764,31703,0.4312,qRT-PCR//Western blot//qPCR//RT-PCR,Microarray,
RC00004466,hsa-miR-339-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000764,5310940,0.4114,Western blot//qPCR,Microarray,
RC00004461,hsa-miR-339-5p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000764,60750,0.628,Northern blot//qRT-PCR,Microarray,
RC00004463,hsa-miR-339-5p,miRNA,Homo sapiens,Tamoxifen,compound,,MIMAT0000764,2733526,0.3079,qPCR,Microarray,
RC00004457,hsa-miR-339-5p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000764,2520,0.3072,Western blot//qPCR,Microarray,
RC00004464,hsa-miR-339-5p,miRNA,Homo sapiens,Vitamin D3,compound,,MIMAT0000764,5280795,0.2179,qPCR,,
RC00000951,hsa-miR-33a-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000091,3385,0.3109,qRT-PCR,Microarray,
RC00000955,hsa-miR-33a-5p,miRNA,Homo sapiens,Aflatoxin B1 (AFB1),compound,,MIMAT0000091,14403,0.3407,qPCR,,
RC00000958,hsa-miR-33a-5p,miRNA,Homo sapiens,Capecitabine,compound,,MIMAT0000091,60953,0.255,TaqMan miRNA assay,,
RC00000954,hsa-miR-33a-5p,miRNA,Homo sapiens,Cholesterol,compound,,MIMAT0000091,5997,0.5908,Northern blot//qPCR//qRT-PCR,Microarray,
RC00000950,hsa-miR-33a-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000091,2767,0.5754,qRT-PCR//qPCR//MTT assay//RT-PCR//Western blot//MTS assay,Microarray,
RC00000956,hsa-miR-33a-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000091,31703,0.3771,qRT-PCR//Western blot//qPCR,Microarray,
RC00000948,hsa-miR-33a-5p,miRNA,Homo sapiens,Formaldehyde,compound,,MIMAT0000091,712,0.2237,qPCR,,
RC00000957,hsa-miR-33a-5p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000091,60750,0.4893,Luciferase reporter assay//qRT-PCR//ISH,Microarray,
RC00000952,hsa-miR-33a-5p,miRNA,Homo sapiens,Prednisone,compound,,MIMAT0000091,5865,0.2207,qRT-PCR,,
RC00000949,hsa-miR-33a-5p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000091,2520,0.3072,Western blot//qPCR,Microarray,
RC00000953,hsa-miR-33a-5p,miRNA,Homo sapiens,Vincristine,compound,,MIMAT0000091,5978,0.2207,qRT-PCR,,
RC00006227,hsa-miR-33b-5p,miRNA,Homo sapiens,Bortezomib,compound,,MIMAT0003301,387447,0.3385,qRT-PCR,,
RC00006223,hsa-miR-33b-5p,miRNA,Homo sapiens,Cholesterol,compound,,MIMAT0003301,5997,0.5319,Northern blot//qPCR//qRT-PCR,Microarray,
RC00006224,hsa-miR-33b-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0003301,31703,0.3072,Western blot//qPCR,Microarray,
RC00006228,hsa-miR-33b-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0003301,5310940,0.4114,Western blot//qPCR,Microarray,
RC00006226,hsa-miR-33b-5p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0003301,60750,0.3788,qRT-PCR//Luciferase reporter assay,Microarray//RNA-seq,
RC00006225,hsa-miR-33b-5p,miRNA,Homo sapiens,Lovastatin,compound,,MIMAT0003301,53232,0.2897,qPCR,,
RC00006222,hsa-miR-33b-5p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0003301,2520,0.3072,Western blot//qPCR,Microarray,
RC00007077,hsa-miR-340-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0004692,2767,0.6309,qRT-PCR//Western blot//qPCR,Microarray,
RC00004328,hsa-miR-342-3p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000753,2767,0.4992,qRT-PCR//RT-PCR//qPCR//MTT assay,Microarray,
RC00004336,hsa-miR-342-3p,miRNA,Homo sapiens,Docetaxel,compound,,MIMAT0000753,148124,0.428,qRT-PCR//qPCR,Microarray,
RC00004331,hsa-miR-342-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000753,31703,0.5163,qRT-PCR//Western blot,Microarray,
RC00004339,hsa-miR-342-3p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000753,5310940,0.4114,Western blot//qPCR,Microarray,
RC00004333,hsa-miR-342-3p,miRNA,Homo sapiens,Etoposide,compound,,MIMAT0000753,36462,0.3057,qRT-PCR,Microarray,
RC00004334,hsa-miR-342-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000753,60750,0.2612,Northern blot,,
RC00004332,hsa-miR-342-3p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000753,36314,0.3703,qRT-PCR,Microarray,
RC00004337,hsa-miR-342-3p,miRNA,Homo sapiens,Retinoic acid,compound,,MIMAT0000753,444795,0.4857,Northern blot//qPCR,Microarray,
RC00004338,hsa-miR-342-3p,miRNA,Homo sapiens,Tamoxifen,compound,,MIMAT0000753,2733526,0.6725,qRT-PCR//qPCR//MTT assay//RT-PCR//Northern blot,Microarray,
RC00004330,hsa-miR-342-3p,miRNA,Homo sapiens,Vincristine,compound,,MIMAT0000753,5978,0.3061,qRT-PCR,Microarray,
RC00004528,hsa-miR-345-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000772,3385,0.3109,qRT-PCR,Microarray,
RC00004527,hsa-miR-345-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000772,2767,0.3188,qRT-PCR,Microarray,
RC00004530,hsa-miR-345-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000772,31703,0.3883,qRT-PCR//Western blot//qPCR,Microarray,
RC00004536,hsa-miR-345-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000772,5310940,0.4114,Western blot//qPCR,Microarray,
RC00004531,hsa-miR-345-5p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000772,60750,0.3923,Northern blot//qRT-PCR,Microarray,
RC00004533,hsa-miR-345-5p,miRNA,Homo sapiens,Sorafenib,compound,,MIMAT0000772,216239,0.4109,qRT-PCR//Luciferase reporter assay,Microarray,
RC00004535,hsa-miR-345-5p,miRNA,Homo sapiens,Tamoxifen,compound,,MIMAT0000772,2733526,0.3079,qPCR,Microarray,
RC00004526,hsa-miR-345-5p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000772,2520,0.3072,Western blot//qPCR,Microarray,
RC00004540,hsa-miR-346,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000773,3385,0.3109,qRT-PCR,Microarray,
RC00004545,hsa-miR-346,miRNA,Homo sapiens,Diethylstilbestrol,compound,,MIMAT0000773,448537,0.2292,qPCR,Microarray,
RC00004544,hsa-miR-346,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000773,60750,0.3923,Northern blot//qRT-PCR,Microarray,
RC00004542,hsa-miR-346,miRNA,Homo sapiens,Glucose,compound,,MIMAT0000773,5793,0.2159,qPCR,,
RC00004543,hsa-miR-346,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000773,36314,0.3651,qRT-PCR,,
RC00004541,hsa-miR-346,miRNA,Homo sapiens,Risperidone,compound,,MIMAT0000773,5073,0.3436,qPCR,,
RC00006880,hsa-miR-34a-3p,miRNA,Homo sapiens,Lenalidomide,compound,,MIMAT0004557,216326,0.2192,qPCR,,
RC00001749,hsa-miR-34a-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000255,3385,0.7091,qRT-PCR//qPCR//MTT assay//Chemosensitivity assay//MTS assay//Luciferase reporter assay,Microarray,
RC00001745,hsa-miR-34a-5p,miRNA,Homo sapiens,Acetylsalicylic acid,compound,,MIMAT0000255,2244,0.3669,RT-PCR//MTT assay,,
RC00001742,hsa-miR-34a-5p,miRNA,Homo sapiens,Benzene,compound,,MIMAT0000255,241,0.2287,qPCR,Microarray,
RC00001756,hsa-miR-34a-5p,miRNA,Homo sapiens,Camptothecin,compound,,MIMAT0000255,24360,0.6075,qRT-PCR//qPCR//Dual luciferase reporter assay//RT-PCR//Western blot//MTS assay,Microarray,
RC00001776,hsa-miR-34a-5p,miRNA,Homo sapiens,Capsaicin,compound,,MIMAT0000255,1548943,0.3419,qRT-PCR,,
RC00001754,hsa-miR-34a-5p,miRNA,Homo sapiens,Cholesterol,compound,,MIMAT0000255,5997,0.2736,qRT-PCR,,
RC00001747,hsa-miR-34a-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000255,2767,0.7535,qRT-PCR//qPCR//MTT assay//ISH//RT-PCR//Northern blot//MTS assay//Luciferase reporter assay,Microarray,
RC00001775,hsa-miR-34a-5p,miRNA,Homo sapiens,Curcumin,compound,,MIMAT0000255,969516,0.4435,qPCR,Microarray,
RC00001771,hsa-miR-34a-5p,miRNA,Homo sapiens,Cyclopamine,compound,,MIMAT0000255,442972,0.4111,qRT-PCR//MTT assay,,
RC00001759,hsa-miR-34a-5p,miRNA,Homo sapiens,Daunorubicin,compound,,MIMAT0000255,30323,0.3174,qRT-PCR,,
RC00001774,hsa-miR-34a-5p,miRNA,Homo sapiens,Decitabine,compound,,MIMAT0000255,451668,0.3565,qPCR,Microarray,
RC00001767,hsa-miR-34a-5p,miRNA,Homo sapiens,Docetaxel,compound,,MIMAT0000255,148124,0.6264,qRT-PCR//qPCR//MTT assay//Dual luciferase reporter assay//Luciferase reporter assay,NGS//Microarray,
RC00001760,hsa-miR-34a-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000255,31703,0.6845,qRT-PCR//qPCR//MTT assay//Dual luciferase reporter assay//RT-PCR//Western blot//MTS assay//Luciferase reporter assay,Microarray,
RC00001786,hsa-miR-34a-5p,miRNA,Homo sapiens,Doxycycline,compound,,MIMAT0000255,54671203,0.465,qRT-PCR//qPCR,,
RC00001782,hsa-miR-34a-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000255,5310940,0.4114,Western blot//qPCR,Microarray,
RC00001748,hsa-miR-34a-5p,miRNA,Homo sapiens,Emodin,compound,,MIMAT0000255,3220,0.2895,qPCR,,
RC00001768,hsa-miR-34a-5p,miRNA,Homo sapiens,Erlotinib,compound,,MIMAT0000255,176870,0.565,qRT-PCR,Microarray,
RC00001762,hsa-miR-34a-5p,miRNA,Homo sapiens,Etoposide,compound,,MIMAT0000255,36462,0.5704,qRT-PCR//qPCR//ISH//MTS assay//Luciferase reporter assay,,
RC00001766,hsa-miR-34a-5p,miRNA,Homo sapiens,Gefitinib,compound,,MIMAT0000255,123631,0.3773,qRT-PCR//Dual luciferase reporter assay,,
RC00001763,hsa-miR-34a-5p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000255,60750,0.4675,qRT-PCR//RT-PCR//MTT assay//Luciferase reporter assay,Microarray,
RC00001780,hsa-miR-34a-5p,miRNA,Homo sapiens,Genistein,compound,,MIMAT0000255,5280961,0.2565,qPCR,,
RC00001757,hsa-miR-34a-5p,miRNA,Homo sapiens,Hyaluronic acid,compound,,MIMAT0000255,24759,0.28,qRT-PCR,,
RC00001770,hsa-miR-34a-5p,miRNA,Homo sapiens,Lenalidomide,compound,,MIMAT0000255,216326,0.2192,qPCR,,
RC00001778,hsa-miR-34a-5p,miRNA,Homo sapiens,Lithium (Li),compound,,MIMAT0000255,3028194,0.2476,qPCR,,
RC00001758,hsa-miR-34a-5p,miRNA,Homo sapiens,Lithium ion,compound,,MIMAT0000255,28486,0.427,WST-8 assay//qPCR//TaqMan qRT-PCR,,
RC00001751,hsa-miR-34a-5p,miRNA,Homo sapiens,Mitomycin C,compound,,MIMAT0000255,5746,0.5179,qRT-PCR//MTS assay,Microarray,
RC00001761,hsa-miR-34a-5p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000255,36314,0.5313,qRT-PCR//qPCR//MTT assay,Microarray,
RC00001744,hsa-miR-34a-5p,miRNA,Homo sapiens,Palmitic acid,compound,,MIMAT0000255,985,0.416,qRT-PCR,Microarray,
RC00001752,hsa-miR-34a-5p,miRNA,Homo sapiens,Prednisolone,compound,,MIMAT0000255,5755,0.2882,qRT-PCR,Microarray,
RC00001779,hsa-miR-34a-5p,miRNA,Homo sapiens,Quercetin,compound,,MIMAT0000255,5280343,0.3706,qPCR,Microarray,
RC00001769,hsa-miR-34a-5p,miRNA,Homo sapiens,Sorafenib,compound,,MIMAT0000255,216239,0.4508,qRT-PCR//MTT assay,Microarray,
RC00001783,hsa-miR-34a-5p,miRNA,Homo sapiens,Sunitinib,compound,,MIMAT0000255,5329102,0.2274,qRT-PCR,Microarray,
RC00001777,hsa-miR-34a-5p,miRNA,Homo sapiens,Tamoxifen,compound,,MIMAT0000255,2733526,0.3079,qPCR,Microarray,
RC00001785,hsa-miR-34a-5p,miRNA,Homo sapiens,Vemurafenib,compound,,MIMAT0000255,42611257,0.416,qRT-PCR,,
RC00001746,hsa-miR-34a-5p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000255,2520,0.3887,qRT-PCR//Western blot//qPCR,Microarray,
RC00001753,hsa-miR-34a-5p,miRNA,Homo sapiens,Vincristine,compound,,MIMAT0000255,5978,0.2944,qRT-PCR,Microarray,
RC00001750,hsa-miR-34a-5p,miRNA,Homo sapiens,Vorinostat,compound,,MIMAT0000255,5311,0.2731,qPCR,,
RC00007048,hsa-miR-34b-3p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0004676,2767,0.3799,qPCR,,
RC00007054,hsa-miR-34b-3p,miRNA,Homo sapiens,Docetaxel,compound,,MIMAT0004676,148124,0.6447,qPCR,Microarray,
RC00007051,hsa-miR-34b-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0004676,31703,0.3816,Western blot//qPCR,Microarray,
RC00007056,hsa-miR-34b-3p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0004676,5310940,0.4114,Western blot//qPCR,Microarray,
RC00007055,hsa-miR-34b-3p,miRNA,Homo sapiens,Sirolimus,compound,,MIMAT0004676,5284616,0.2668,qRT-PCR,Microarray,
RC00007047,hsa-miR-34b-3p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0004676,2520,0.3072,Western blot//qPCR,Microarray,
RC00003902,hsa-miR-34b-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000685,2767,0.22,qRT-PCR,,
RC00003903,hsa-miR-34b-5p,miRNA,Homo sapiens,Curcumin,compound,,MIMAT0000685,969516,0.2274,qPCR,,
RC00003904,hsa-miR-34c-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000686,2767,0.5596,qRT-PCR//qPCR,,
RC00003918,hsa-miR-34c-5p,miRNA,Homo sapiens,Curcumin,compound,,MIMAT0000686,969516,0.2274,qPCR,,
RC00003910,hsa-miR-34c-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000686,31703,0.4998,qRT-PCR//Western blot//qPCR,Microarray,
RC00003919,hsa-miR-34c-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000686,5310940,0.4114,Western blot//qPCR,Microarray,
RC00003917,hsa-miR-34c-5p,miRNA,Homo sapiens,Erlotinib,compound,,MIMAT0000686,176870,0.4911,qRT-PCR//qPCR,,
RC00003912,hsa-miR-34c-5p,miRNA,Homo sapiens,Etoposide,compound,,MIMAT0000686,36462,0.433,Northern blot//qPCR,,
RC00003905,hsa-miR-34c-5p,miRNA,Homo sapiens,Flutamide,compound,,MIMAT0000686,3397,0.2923,qPCR//ISH,,
RC00003908,hsa-miR-34c-5p,miRNA,Homo sapiens,Glucose,compound,,MIMAT0000686,5793,0.2159,qPCR,,
RC00003906,hsa-miR-34c-5p,miRNA,Homo sapiens,Glybenclamide,compound,,MIMAT0000686,3488,0.2849,TLDA//TaqMan qRT-PCR,,
RC00003907,hsa-miR-34c-5p,miRNA,Homo sapiens,Imatinib,compound,,MIMAT0000686,5291,0.3095,qRT-PCR,,
RC00003916,hsa-miR-34c-5p,miRNA,Homo sapiens,Methotrexate,compound,,MIMAT0000686,126941,0.3257,qRT-PCR,,
RC00003911,hsa-miR-34c-5p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000686,36314,0.5185,qPCR,,
RC00003909,hsa-miR-34c-5p,miRNA,Homo sapiens,Trisenox,compound,,MIMAT0000686,14888,0.2159,qPCR,,
RC00003914,hsa-miR-34c-5p,miRNA,Homo sapiens,Vinorelbine,compound,,MIMAT0000686,60780,0.3054,qRT-PCR,,
RC00007067,hsa-miR-361-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0004682,3385,0.229,RT-PCR,Microarray,
RC00004019,hsa-miR-361-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000703,3385,0.3109,qRT-PCR,Microarray,
RC00004024,hsa-miR-361-5p,miRNA,Homo sapiens,Docetaxel,compound,,MIMAT0000703,148124,0.3164,qPCR,Microarray,
RC00004020,hsa-miR-361-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000703,31703,0.418,Western blot//qPCR//MTT assay,Microarray,
RC00004027,hsa-miR-361-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000703,5310940,0.4114,Western blot//qPCR,Microarray,
RC00004022,hsa-miR-361-5p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000703,60750,0.3109,qRT-PCR,Microarray,
RC00004023,hsa-miR-361-5p,miRNA,Homo sapiens,Methotrexate,compound,,MIMAT0000703,126941,0.3143,RT-PCR//MTT assay,Microarray,
RC00004021,hsa-miR-361-5p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000703,36314,0.3651,qRT-PCR,,
RC00004026,hsa-miR-361-5p,miRNA,Homo sapiens,Tamoxifen,compound,,MIMAT0000703,2733526,0.3079,qPCR,Microarray,
RC00004018,hsa-miR-361-5p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000703,2520,0.3072,Western blot//qPCR,Microarray,
RC00008310,hsa-miR-3619-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0017999,3385,0.3109,qRT-PCR,Microarray,
RC00008311,hsa-miR-3619-5p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0017999,60750,0.3109,qRT-PCR,Microarray,
RC00004035,hsa-miR-362-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000705,3385,0.3109,qRT-PCR,Microarray,
